,mean,mean_min,mean_max,predicted,Andrews et al.,Andrews et al. max,Andrews et al. min,Ferdinands et al.,Ferdinands et al. max,Ferdinands et al. min,CDC,CDC max,CDC min
51,0.6595010826717487,0.5863165857516037,0.7145450547992174,0.6214541605507686,0.5346557192801598,0.5741544105545737,0.4855623390715473,0.8221003098546116,0.8950701594543661,0.7150701594543665,0.6296666390575415,0.6864911990079386,0.5660175191567476
52,0.6550295948548996,0.5820581260714056,0.7098730853422613,0.6183778825854218,0.5316025445431645,0.5709615267258985,0.4825640712690628,0.8183977380271247,0.890837094320584,0.7108370943205844,0.6223549810991905,0.6787947169465166,0.5594755094045388
53,0.6505249795550506,0.5777743909630687,0.7051520042836473,0.6153340108362441,0.5286241078628141,0.5678134857312104,0.4796853843572106,0.8146226327809404,0.8864366412245245,0.7064366412245248,0.614754198478724,0.6707938931354991,0.5526748091651741
54,0.6459949910030904,0.5734744239481617,0.7003915374889855,0.6123222039287374,0.5256413045167079,0.5646270546200228,0.4768493011696894,0.8107948357897492,0.8819125879099075,0.7019125879099078,0.6069399245716584,0.6625683416543774,0.5456830904062206
55,0.6414478216503154,0.5691676787541704,0.6956021165582894,0.6093421240845207,0.5225774655569024,0.5613214331029712,0.4739813953478933,0.806935045407538,0.8773127142327081,0.6973127142327086,0.5989946882201322,0.6542049349685604,0.5385741947232762
56,0.6368921165307396,0.5648639985725097,0.6907948401633432,0.606393437083448,0.5193603929407719,0.5578204373324512,0.4710117128950694,0.8030644796704999,0.8726872857672919,0.692687285767292,0.5910053117798677,0.6457950650314398,0.5314258052767237
57,0.6323369735612361,0.5605735832812482,0.6859814219921868,0.6034758122261243,0.5159242938311928,0.5540546036171066,0.4678765595294118,0.7992045395297117,0.8680874120900925,0.6880874120900928,0.5830600754283415,0.6374316583456228,0.5243169095937792
58,0.6277919001563458,0.5563069027777768,0.6811740791099163,0.6005889222968182,0.5122115905070583,0.5499631821428994,0.46452013803496295,0.795376421964042,0.8635633587754755,0.6835633587754759,0.5752458015212758,0.629206106864501,0.5173251908348258
59,0.6232667698555823,0.5520746222923464,0.6763854337137122,0.5977324435267635,0.5081745725588785,0.5454959788785066,0.4608960125502523,0.7916007816701085,0.859162905679416,0.6791629056794163,0.5676450189008093,0.6212052830534835,0.510524490595461
60,0.6187717508659417,0.5478874993677361,0.6716283836169251,0.5949060555578481,0.5037768468605909,0.5406149908784498,0.4569683675113133,0.7878973909463718,0.8549298405456338,0.6749298405456342,0.5603333609424583,0.6135088009920615,0.5039824808432523
61,0.6143172156699405,0.5437562666541645,0.6669159570383387,0.592109441406686,0.4989945307196262,0.5352957688989044,0.45271302009470094,0.7842848219299722,0.8509026666928657,0.6709026666928662,0.5533773333785864,0.6061866667143017,0.4977586667071563
62,0.6099136339537636,0.5396915040470279,0.662261155479689,0.5893422874290664,0.49381712710005393,0.5295284342931595,0.4481181388141601,0.7807801591328257,0.8471135875306269,0.6671135875306272,0.5468325602801738,0.5992974318738673,0.49190281709278705
63,0.6055714515671956,0.535703503891203,0.657676788683209,0.5866042832847785,0.4882480200023136,0.5233182768149269,0.44318461942129594,0.7773987490238723,0.8435878104379193,0.6635878104379196,0.5407425816654972,0.5928869280689444,0.48645388885860263
64,0.6013009585776686,0.5318021330123246,0.6531753057167724,0.5838951219028065,0.4823045344040198,0.5166858677325896,0.43792607385323074,0.7741539919721311,0.8403431900139701,0.6603431900139702,0.5351382372968572,0.5869876182072182,0.48143947547613536
65,0.597112149726653,0.5279966952306984,0.6487686261544288,0.5812144994468905,0.4760175191567476,0.5096666390575415,0.432368399255954,0.771057180270217,0.8373902079017758,0.6573902079017759,0.5300376318303397,0.5816185598214103,0.4768757758481986
66,0.5930145807431056,0.5242957977912063,0.6444679751270576,0.5785621152814518,0.46947550940453886,0.5023549810991905,0.42659603770988747,0.768117384276342,0.8347322652420454,0.6547322652420455,0.5254466399635327,0.5767859368037186,0.47276804628316077
67,0.5890172240238326,0.5207072248300392,0.6402837257366423,0.5759376719378756,0.46267480916517406,0.4947541984787241,0.4205954198516244,0.7653413870232,0.8323662460028736,0.6523662460028735,0.5213598794595086,0.572484083641588,0.4691114710953498
68,0.5851283271640463,0.5172378206250293,0.6362252519842536,0.5733408750811491,0.4556830904062207,0.4869399245716584,0.4144262562407831,0.7627336660210531,0.8302832961774738,0.6502832961774739,0.5177620570338183,0.5686969021408612,0.46589236681973206
69,0.5813552777230923,0.5138933849684999,0.6323007949808718,0.5707714334768526,0.4485741947232762,0.47899468822013225,0.4081537012264203,0.7602964195004168,0.8284697558457625,0.6484697558457627,0.5146295782790445,0.5653995560832046,0.46308962267072395
70,0.5777044774499493,0.5106785825850662,0.6285173448135343,0.5682290589584956,0.4414258052767237,0.4710053117798676,0.40184629877357986,0.7580296330579978,0.826908178496621,0.6469081784966213,0.5119323083123455,0.5625603245393108,0.4606762758584143
71,0.57418123565018,0.5075968739988661,0.6248805475006637,0.5657134663952005,0.43431690959377933,0.4630600754283416,0.3955737437592171,0.755931181636716,0.8255783744317665,0.6455783744317669,0.5096353740185061,0.5601424989668484,0.4586211241218212
72,0.5707896583742278,0.5046504459894328,0.6213946094978,0.5632243736597223,0.4273251908348258,0.4552458015212759,0.38940458014837576,0.7539969610210264,0.8244584217238196,0.6444584217238201,0.5077009102502342,0.5581062213160358,0.4568902881186305
73,0.567532574699536,0.5018401766975691,0.6180622443873754,0.5607615015968102,0.420524490595461,0.44764501890080927,0.38340396229011275,0.7522210425811512,0.8235255979949612,0.6435255979949617,0.5060896692640242,0.5564101781726569,0.45544865144675845
74,0.5644114761458144,0.4991656128887108,0.6148846335268532,0.5583245739918978,0.41398248084325234,0.44033336094245834,0.3776316007440462,0.750595844857321,0.8227571979907222,0.6427571979907225,0.5047624328930658,0.5550130872558586,0.4542611241674798
75,0.5614264776312681,0.49662496551949126,0.6118614087176243,0.5559133175401265,0.40772706615156834,0.43334573282299843,0.3721112722579189,0.7491123157256419,0.8221312143192644,0.6421312143192646,0.5036811883696387,0.5538749351259353,0.453293694857045
76,0.5585763032617591,0.49421512617366853,0.6089906587567543,0.5535274618156939,0.4018273985452368,0.42675714173262347,0.36690451158944554,0.7477601193049823,0.8216268707076582,0.6416268707076584,0.5028100494041371,0.5529579467411968,0.45251425473001733
77,0.5558582888621509,0.491931692673505,0.6062689528611592,0.5511667392415244,0.39631838087927435,0.4206070736861687,0.36204200697959166,0.746527822411799,0.8212250078057478,0.641225007805748,0.5021159225735645,0.5522272869195415,0.45189319388161026
78,0.5532684173990586,0.48976902376780324,0.6036913930984702,0.5488308850592607,0.3912224723782545,0.4149212341989763,0.3575434381118856,0.745403076200339,0.8209083303254623,0.6409083303254625,0.5015689341985259,0.5516515096826587,0.4514037832302599
79,0.550801374808147,0.4877203064442255,0.601251685573156,0.546519637299571,0.38654946449380384,0.4097113204759449,0.3534172731802442,0.7443727895859132,0.820661530801204,0.6406615308012041,0.5011426441111706,0.5512027832749163,0.45102236578367877
80,0.5484506237505962,0.48577763524962975,0.5989422263172363,0.5442327367527681,0.38229673686214105,0.404975330542513,0.349660989492771,0.7434232920821104,0.8204713094210198,0.6404713094210197,0.5008140799090339,0.5508569262200357,0.45072838728703024
81,0.5462085128944149,0.48393211882844656,0.596754221279053,0.5419699269397387,0.3784499402941457,0.40069834865830456,0.34626167109373285,0.7425404847314168,0.8203263113543947,0.6403263113543949,0.5005636287030455,0.5505932933716268,0.4505042993658827
82,0.5440663965730134,0.4821739925083919,0.5946778132462542,0.5397309540831796,0.3749840364942696,0.39685372670835584,0.3431969217643166,0.7417099788172378,0.8201882753200733,0.6401911480978544,0.5003690779771417,0.5503916783092752,0.4503238773128746
83,0.5420147762290692,0.4804927473193505,0.5927022288055555,0.5375155670791358,0.3718646148649761,0.3934045704732965,0.3404360236026327,0.7409172229629211,0.8200669456633733,0.640073801894969,0.5002203467738305,0.5502395219126377,0.45018199649621626
84,0.5400434581505303,0.47887727153067977,0.5908159401335371,0.5353235174688387,0.36904940515075585,0.3903054376046871,0.33794127003388474,0.7401476200057412,0.8199522294754336,0.6399645483826454,0.5001056305858909,0.550124805724698,0.45006728030827664
85,0.5381417245196313,0.4773160030679647,0.5890068393097725,0.533154559410841,0.36648990980255663,0.3875041596992416,0.33566940666216866,0.7393866356451163,0.8198343250120598,0.6398540525664128,0.5000151276691281,0.5500377280012617,0.44996992700486116
86,0.5362985144086062,0.47579709091054484,0.5872624225279244,0.531008449653446,0.3641330901279082,0.3849437122595119,0.33357312235909753,0.7386199012783944,0.8197033533141864,0.6397330179827678,0.49994067066283704,0.5499703353314185,0.44988134132567453
87,0.5345026110391824,0.4743085633025459,0.5855699812813775,0.5288849475074254,0.3619230534517971,0.3825640712690629,0.3316025445431642,0.7378333136386722,0.8195715368899821,0.6396143832009838,0.4999143073779962,0.5499571536889981,0.44982861475599273
88,0.5327428313804782,0.47283850034274494,0.5839167973295445,0.5267838148190269,0.3598027024436601,0.38030401116924606,0.32970670478387604,0.7370131338325239,0.8193986083625417,0.6394587475262875,0.4998797216725081,0.5499398608362541,0.4497594433450166
89,0.5310082140136991,0.4713752082642386,0.5822903380218099,0.5247048159432642,0.35771532042527837,0.378102813937872,0.3278349518610273,0.7361460881472074,0.8191742451586704,0.6392568206428034,0.49983484903173386,0.549917424515867,0.4496696980634681
90,0.5292882011256015,0.46990739248665625,0.5806784483807775,0.522647717717489,0.3556060762333964,0.37590187090751614,0.32593829778624217,0.7352194725731788,0.818886356540229,0.6389977208862062,0.4997772713080456,0.5498886356540228,0.44955454261609157
91,0.5275728105479461,0.46842432633530895,0.5790695362370385,0.5206122894352417,0.3534234380358478,0.373646166727802,0.32397068714805377,0.7342212623944054,0.8185210266294014,0.6386689239664614,0.49970420532588006,0.5498521026629402,0.4494084106517605
92,0.5258527939122043,0.4669160121867837,0.5774527466748165,0.5185983028203778,0.3511204870527863,0.37128563802105236,0.32189018119156354,0.7331402274700258,0.8180625324370322,0.6382562791933291,0.49961250648740624,0.5498062532437032,0.4492250129748128
93,0.5241197772497618,0.46537333173214257,0.5758181221005974,0.5166055320014652,0.3486561197808055,0.36877639810829727,0.3196600456353933,0.7319660530070976,0.8174934563720706,0.6377441107348636,0.49949869127441393,0.5497493456372071,0.44899738254882815
94,0.5223663807323712,0.46378818205869926,0.5741567443921026,0.514633753486454,0.34599612204498514,0.36608181466698897,0.3172497262631675,0.7306894647513289,0.8167949109136713,0.6371154198223044,0.49935898218273417,0.5496794910913672,0.44871796436546846
95,0.520586314709029,0.46215359434917475,0.5724608558270913,0.5126827461376101,0.3431140914641071,0.3631734208012701,0.314635690118015,0.7293023566494186,0.8159468893419818,0.6363522004077838,0.4991893778683963,0.5495946889341982,0.4483787557367927
96,0.5187744497439619,0.460463832190277,0.5707239558320988,0.510752291146715,0.33999217841002755,0.3600316335187334,0.3118021042116829,0.727797918212613,0.8149287505165755,0.6354358754649182,0.49898575010331503,0.5494928750516576,0.4479715002066302
97,0.5169268559047069,0.4587144635572655,0.5689408679503047,0.5088421720105264,0.33662161098467885,0.35664624879910234,0.30874131957370277,0.7261707580844606,0.8137198377303443,0.6343478539573101,0.49874396754606876,0.5493719837730344,0.4474879350921377
98,0.5150408244389579,0.45690241892497596,0.567107789165709,0.5069521745064963,0.33300296840649635,0.35301668086968746,0.3054541275369987,0.7244170197310649,0.8123002219583975,0.6330701997625579,0.4984600443916794,0.5492300221958398,0.4469200887833589
99,0.5131148468913982,0.45502600787283276,0.5652222955246955,0.5050820866687463,0.32914617052940665,0.3491519160849682,0.30194975830956017,0.7225344847681172,0.8106515489295693,0.6315863940366123,0.4981303097859137,0.549065154892957,0.44626061957182755
100,0.5111485717085825,0.4530849133972621,0.5632833229353403,0.5032316987642949,0.32507015945436607,0.34507015945436625,0.2982455995039692,0.7205226592464209,0.8087579581792059,0.6298821623612852,0.497751591635841,0.5488757958179206,0.44550318327168226
101,0.5091427335405606,0.4510801570584576,0.5612911171847685,0.501400803269536,0.3208370943205841,0.3408370943205841,0.29439735847325815,0.7183828382576106,0.8066070315981406,0.6279463284383265,0.4973214063196279,0.5486607031598141,0.44464281263925615
102,0.5070990572247637,0.44901403514007465,0.5592471540510089,0.4995891948469644,0.3164366412245245,0.33643664122452455,0.2903969465677495,0.7161181445043745,0.8041907200892949,0.6257716480803652,0.49683814401785875,0.5484190720089296,0.44367628803571774
103,0.5050201391249683,0.4468900267731608,0.5571540311928015,0.49779667032214747,0.3119125879099075,0.3319125879099076,0.2862841708271886,0.7137335370026229,0.801506190896391,0.6233555718067517,0.49630123817927796,0.5481506190896392,0.4426024763585562
104,0.502909309127818,0.4447126757738021,0.555015334307504,0.4960230286609385,0.3073127142327082,0.3273127142327082,0.28210246748428014,0.7112357868323076,0.7985565359655279,0.6207008823689749,0.4957113071931053,0.5478556535965529,0.441422614386211
105,0.5007704771521326,0.4424874487414547,0.5528354808283905,0.4942680709469305,0.30268728576729187,0.32268728576729183,0.27789753251571986,0.708633417802324,0.7953512840630664,0.6178161556567595,0.495070256812613,0.5475351284063067,0.4401405136252264
106,0.498607972800941,0.4402205766574094,0.5506195494778626,0.4925316003591471,0.29808741209009243,0.3180874120900925,0.27371582917281134,0.7059366110052665,0.7919066666428491,0.6147159999785642,0.4943813333285696,0.5471906666642851,0.4387626666571395
107,0.4964263659485367,0.4379188686724545,0.5483730834562718,0.49081342214996965,0.29356335877547546,0.31356335877547553,0.26960305343225044,0.7031570734622683,0.7882455995039692,0.6114210395535722,0.4936491199007936,0.546824559950397,0.4372982398015875
108,0.49423029826967413,0.43558952391516925,0.5461018953771398,0.4891133436232951,0.289162905679416,0.30916290567941596,0.26560264152674173,0.7003078665647977,0.7843973584732582,0.6079576226259323,0.4928794716946514,0.546439735847326,0.4357589433893031
109,0.49202431381833395,0.43323993645707937,0.5438118697796542,0.4874311741129256,0.2849298405456338,0.3049298405456339,0.26175440049603077,0.6974032157214671,0.7803969465677496,0.6043572519109744,0.49207938931354966,0.546039694656775,0.4341587786270996
110,0.4898126978993996,0.4308774961161991,0.5415087643929724,0.48576672496118434,0.28087393891505846,0.3008768116928393,0.25806173280156275,0.6944582815918696,0.7762841708271887,0.6006557537444697,0.4912252336098495,0.5455881981937887,0.4324935588864101
111,0.4875993289672232,0.4285093946276136,0.5391980211973447,0.4841198094977577,0.277045025214672,0.29705188144626754,0.2545732973893832,0.6914889114271869,0.7721024674842802,0.596892220735852,0.49034507494930546,0.5451142595060913,0.43079299337254345
112,0.4853875479500662,0.42614244201852697,0.5368845919545575,0.4824902430187602,0.27346462136580274,0.2934769402730144,0.2513079560551439,0.6885113735259896,0.7678975325157198,0.5931077792641478,0.4894439985238155,0.5446172885506086,0.42907278065580606
113,0.48318004971239886,0.4237829037729854,0.5345727880046179,0.48087784276601886,0.27014591447044195,0.2901656420247948,0.24827680600572827,0.6855420932164538,0.7637158291728113,0.5893442462555302,0.4885261627366813,0.5440953971563419,0.4273482387886547
114,0.4809787969159855,0.421436343942888,0.5322661424317436,0.47928242790657755,0.26709356121596217,0.28712322588454353,0.24548296855631033,0.6825973514315428,0.7596030534322504,0.5856427480890253,0.48759429933205517,0.5435449999830863,0.42563356869283064
115,0.47878496346275307,0.41910750620243886,0.5299673159212984,0.4777038195124157,0.26430380213202725,0.28434664844302915,0.24292165898083962,0.6796930216168622,0.7556026415267418,0.5820423773740675,0.48664921888432855,0.5429604157986492,0.42394113243368403
116,0.4765989062599122,0.4168002237577288,0.5276780266286694,0.4761418405403814,0.2617648543654152,0.281824993529161,0.24058051101959,0.6768443060571413,0.7517544004960308,0.5785789604464275,0.485689349298002,0.5423334917571616,0.4222807860521914
