"CENSUS_YEAR","GEO_CODE (POR)","GEO_LEVEL","GEO_NAME","GNR","DATA_QUALITY_FLAG","CSD_TYPE_NAME","ALT_GEO_CODE","DIM: Age (in single years) and average age (127)","Member ID: Age (in single years) and average age (127)","Notes: Age (in single years) and average age (127)","Dim: Sex (3): Member ID: [1]: Total - Sex","Dim: Sex (3): Member ID: [2]: Male","Dim: Sex (3): Member ID: [3]: Female"
2016,"3515","2","Peterborough",4.6,"00000"," ","3515","85 to 89 years",108,,2830,1125,1700
2016,"3515","2","Peterborough",4.6,"00000"," ","3515","90 to 94 years",114,,1345,400,945
2016,"3515","2","Peterborough",4.6,"00000"," ","3515","95 to 99 years",120,,335,75,260
2016,"3515","2","Peterborough",4.6,"00000"," ","3515","100 years and over",126,,55,5,50
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","0 to 14 years",2,,9900,5065,4835
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","0 to 4 years",3,,3095,1590,1505
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","5 to 9 years",9,,3350,1740,1615
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","10 to 14 years",15,,3455,1740,1715
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","15 to 64 years",21,,46460,23160,23300
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","15 to 19 years",22,,3945,2040,1905
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","20 to 24 years",28,,3930,2065,1870
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","25 to 29 years",34,,3430,1810,1625
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","30 to 34 years",40,,3655,1830,1825
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","35 to 39 years",46,,3465,1690,1770
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","40 to 44 years",52,,3665,1825,1845
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","45 to 49 years",58,,4485,2185,2305
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","50 to 54 years",64,,6205,3060,3145
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","55 to 59 years",70,,6870,3425,3440
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","60 to 64 years",76,,6805,3235,3570
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","65 years and over",82,,19065,9060,10005
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","65 to 69 years",83,,6375,3185,3195
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","70 to 74 years",89,,4750,2375,2375
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","75 to 79 years",95,,3155,1515,1645
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","80 to 84 years",101,,2370,1090,1280
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","85 years and over",107,,2410,895,1510
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","85 to 89 years",108,,1495,615,885
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","90 to 94 years",114,,695,215,475
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","95 to 99 years",120,,190,60,130
2016,"3516","2","Kawartha Lakes",4.7,"00000"," ","3516","100 years and over",126,,30,5,25
2016,"3518","2","Durham",3.0,"00000"," ","3518","0 to 14 years",2,,116185,59420,56760
2016,"3518","2","Durham",3.0,"00000"," ","3518","0 to 4 years",3,,35690,18205,17490
2016,"3518","2","Durham",3.0,"00000"," ","3518","5 to 9 years",9,,39930,20440,19490
2016,"3518","2","Durham",3.0,"00000"," ","3518","10 to 14 years",15,,40560,20775,19785
2016,"3518","2","Durham",3.0,"00000"," ","3518","15 to 64 years",21,,436890,213690,223200
2016,"3518","2","Durham",3.0,"00000"," ","3518","15 to 19 years",22,,42970,21910,21060
2016,"3518","2","Durham",3.0,"00000"," ","3518","20 to 24 years",28,,43235,22330,20900
2016,"3518","2","Durham",3.0,"00000"," ","3518","25 to 29 years",34,,37590,18860,18730
2016,"3518","2","Durham",3.0,"00000"," ","3518","30 to 34 years",40,,39635,19140,20505
2016,"3518","2","Durham",3.0,"00000"," ","3518","35 to 39 years",46,,41400,19475,21925
2016,"3518","2","Durham",3.0,"00000"," ","3518","40 to 44 years",52,,43540,20880,22665
2016,"3518","2","Durham",3.0,"00000"," ","3518","45 to 49 years",58,,46935,22380,24560
2016,"3518","2","Durham",3.0,"00000"," ","3518","50 to 54 years",64,,55040,26565,28480
2016,"3518","2","Durham",3.0,"00000"," ","3518","55 to 59 years",70,,48590,23935,24660
2016,"3518","2","Durham",3.0,"00000"," ","3518","60 to 64 years",76,,37940,18215,19725
2016,"3518","2","Durham",3.0,"00000"," ","3518","65 years and over",82,,92790,41565,51225
2016,"3518","2","Durham",3.0,"00000"," ","3518","65 to 69 years",83,,31860,15085,16770
2016,"3518","2","Durham",3.0,"00000"," ","3518","70 to 74 years",89,,21955,10480,11475
2016,"3518","2","Durham",3.0,"00000"," ","3518","75 to 79 years",95,,15780,7035,8745
2016,"3518","2","Durham",3.0,"00000"," ","3518","80 to 84 years",101,,11740,5090,6650
2016,"3518","2","Durham",3.0,"00000"," ","3518","85 years and over",107,,11460,3875,7580
2016,"3518","2","Durham",3.0,"00000"," ","3518","85 to 89 years",108,,7325,2705,4615
2016,"3518","2","Durham",3.0,"00000"," ","3518","90 to 94 years",114,,3280,980,2300
2016,"3518","2","Durham",3.0,"00000"," ","3518","95 to 99 years",120,,750,170,580
2016,"3518","2","Durham",3.0,"00000"," ","3518","100 years and over",126,,105,20,85
2016,"3519","2","York",2.4,"00000"," ","3519","0 to 14 years",2,,195570,100440,95130
2016,"3519","2","York",2.4,"00000"," ","3519","0 to 4 years",3,,57230,29210,28025
2016,"3519","2","York",2.4,"00000"," ","3519","5 to 9 years",9,,67345,34665,32675
2016,"3519","2","York",2.4,"00000"," ","3519","10 to 14 years",15,,71000,36570,34425
2016,"3519","2","York",2.4,"00000"," ","3519","15 to 64 years",21,,752410,365525,386885
2016,"3519","2","York",2.4,"00000"," ","3519","15 to 19 years",22,,74910,38610,36295
2016,"3519","2","York",2.4,"00000"," ","3519","20 to 24 years",28,,71965,37470,34500
2016,"3519","2","York",2.4,"00000"," ","3519","25 to 29 years",34,,63860,32140,31720
2016,"3519","2","York",2.4,"00000"," ","3519","30 to 34 years",40,,62910,30105,32805
2016,"3519","2","York",2.4,"00000"," ","3519","35 to 39 years",46,,68515,31260,37255
2016,"3519","2","York",2.4,"00000"," ","3519","40 to 44 years",52,,81615,37885,43735
2016,"3519","2","York",2.4,"00000"," ","3519","45 to 49 years",58,,89925,42660,47265
2016,"3519","2","York",2.4,"00000"," ","3519","50 to 54 years",64,,92240,44855,47380
2016,"3519","2","York",2.4,"00000"," ","3519","55 to 59 years",70,,80930,39135,41795
2016,"3519","2","York",2.4,"00000"," ","3519","60 to 64 years",76,,65540,31395,34140
2016,"3519","2","York",2.4,"00000"," ","3519","65 years and over",82,,161925,74795,87135
2016,"3519","2","York",2.4,"00000"," ","3519","65 to 69 years",83,,56415,27160,29255
2016,"3519","2","York",2.4,"00000"," ","3519","70 to 74 years",89,,37470,17895,19570
2016,"3519","2","York",2.4,"00000"," ","3519","75 to 79 years",95,,28665,13520,15150
2016,"3519","2","York",2.4,"00000"," ","3519","80 to 84 years",101,,20180,9160,11020
2016,"3519","2","York",2.4,"00000"," ","3519","85 years and over",107,,19195,7060,12140
2016,"3519","2","York",2.4,"00000"," ","3519","85 to 89 years",108,,12215,4850,7365
2016,"3519","2","York",2.4,"00000"," ","3519","90 to 94 years",114,,5430,1780,3650
2016,"3519","2","York",2.4,"00000"," ","3519","95 to 99 years",120,,1355,380,980
2016,"3519","2","York",2.4,"00000"," ","3519","100 years and over",126,,190,45,145
2016,"3520","2","Toronto",3.8,"00000"," ","3520","0 to 14 years",2,,398135,204190,193945
2016,"3520","2","Toronto",3.8,"00000"," ","3520","0 to 4 years",3,,136000,69895,66105
2016,"3520","2","Toronto",3.8,"00000"," ","3520","5 to 9 years",9,,135025,69350,65675
2016,"3520","2","Toronto",3.8,"00000"," ","3520","10 to 14 years",15,,127110,64945,62165
2016,"3520","2","Toronto",3.8,"00000"," ","3520","15 to 64 years",21,,1906495,925075,981420
2016,"3520","2","Toronto",3.8,"00000"," ","3520","15 to 19 years",22,,145525,74240,71280
2016,"3520","2","Toronto",3.8,"00000"," ","3520","20 to 24 years",28,,194745,97415,97330
2016,"3520","2","Toronto",3.8,"00000"," ","3520","25 to 29 years",34,,232950,113905,119040
2016,"3520","2","Toronto",3.8,"00000"," ","3520","30 to 34 years",40,,224575,108895,115680
2016,"3520","2","Toronto",3.8,"00000"," ","3520","35 to 39 years",46,,196305,94070,102240
2016,"3520","2","Toronto",3.8,"00000"," ","3520","40 to 44 years",52,,182395,86535,95860
2016,"3520","2","Toronto",3.8,"00000"," ","3520","45 to 49 years",58,,190925,90855,100065
2016,"3520","2","Toronto",3.8,"00000"," ","3520","50 to 54 years",64,,202410,98740,103670
2016,"3520","2","Toronto",3.8,"00000"," ","3520","55 to 59 years",70,,182805,88145,94655
2016,"3520","2","Toronto",3.8,"00000"," ","3520","60 to 64 years",76,,153865,72270,81600
2016,"3520","2","Toronto",3.8,"00000"," ","3520","65 years and over",82,,426940,184325,242615
2016,"3520","2","Toronto",3.8,"00000"," ","3520","65 to 69 years",83,,130540,60360,70180
2016,"3520","2","Toronto",3.8,"00000"," ","3520","70 to 74 years",89,,93605,42320,51285
2016,"3520","2","Toronto",3.8,"00000"," ","3520","75 to 79 years",95,,76160,32730,43435
2016,"3520","2","Toronto",3.8,"00000"," ","3520","80 to 84 years",101,,60635,25670,34965
2016,"3520","2","Toronto",3.8,"00000"," ","3520","85 years and over",107,,66005,23250,42755
2016,"3520","2","Toronto",3.8,"00000"," ","3520","85 to 89 years",108,,40805,15670,25135
2016,"3520","2","Toronto",3.8,"00000"," ","3520","90 to 94 years",114,,19685,6180,13500
2016,"3520","2","Toronto",3.8,"00000"," ","3520","95 to 99 years",120,,4750,1280,3470
2016,"3520","2","Toronto",3.8,"00000"," ","3520","100 years and over",126,,770,120,650
2016,"3521","2","Peel",2.5,"00000"," ","3521","0 to 14 years",2,,253530,130595,122930
2016,"3521","2","Peel",2.5,"00000"," ","3521","0 to 4 years",3,,76315,39045,37275
2016,"3521","2","Peel",2.5,"00000"," ","3521","5 to 9 years",9,,87260,44865,42395
2016,"3521","2","Peel",2.5,"00000"," ","3521","10 to 14 years",15,,89950,46690,43260
2016,"3521","2","Peel",2.5,"00000"," ","3521","15 to 64 years",21,,951395,466930,484470
2016,"3521","2","Peel",2.5,"00000"," ","3521","15 to 19 years",22,,97150,50815,46340
2016,"3521","2","Peel",2.5,"00000"," ","3521","20 to 24 years",28,,100655,52375,48280
2016,"3521","2","Peel",2.5,"00000"," ","3521","25 to 29 years",34,,90540,45245,45295
2016,"3521","2","Peel",2.5,"00000"," ","3521","30 to 34 years",40,,91240,43375,47870
2016,"3521","2","Peel",2.5,"00000"," ","3521","35 to 39 years",46,,93395,43130,50265
2016,"3521","2","Peel",2.5,"00000"," ","3521","40 to 44 years",52,,96990,45595,51395
2016,"3521","2","Peel",2.5,"00000"," ","3521","45 to 49 years",58,,103465,49675,53790
2016,"3521","2","Peel",2.5,"00000"," ","3521","50 to 54 years",64,,108240,53440,54795
2016,"3521","2","Peel",2.5,"00000"," ","3521","55 to 59 years",70,,94155,46560,47595
2016,"3521","2","Peel",2.5,"00000"," ","3521","60 to 64 years",76,,75565,36715,38840
2016,"3521","2","Peel",2.5,"00000"," ","3521","65 years and over",82,,176815,81175,95640
2016,"3521","2","Peel",2.5,"00000"," ","3521","65 to 69 years",83,,62415,29815,32600
2016,"3521","2","Peel",2.5,"00000"," ","3521","70 to 74 years",89,,43800,20835,22965
2016,"3521","2","Peel",2.5,"00000"," ","3521","75 to 79 years",95,,31105,14480,16625
2016,"3521","2","Peel",2.5,"00000"," ","3521","80 to 84 years",101,,20825,9205,11625
2016,"3521","2","Peel",2.5,"00000"," ","3521","85 years and over",107,,18665,6845,11825
2016,"3521","2","Peel",2.5,"00000"," ","3521","85 to 89 years",108,,12110,4885,7225
2016,"3521","2","Peel",2.5,"00000"," ","3521","90 to 94 years",114,,5145,1615,3530
2016,"3521","2","Peel",2.5,"00000"," ","3521","95 to 99 years",120,,1215,295,915
2016,"3521","2","Peel",2.5,"00000"," ","3521","100 years and over",126,,200,45,155
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","0 to 14 years",2,,11440,5775,5670
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","0 to 4 years",3,,3575,1885,1690
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","5 to 9 years",9,,3890,1970,1925
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","10 to 14 years",15,,3975,1920,2055
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","15 to 64 years",21,,41235,20540,20695
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","15 to 19 years",22,,4280,2230,2050
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","20 to 24 years",28,,3865,2020,1845
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","25 to 29 years",34,,3425,1725,1705
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","30 to 34 years",40,,3585,1785,1795
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","35 to 39 years",46,,3770,1845,1920
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","40 to 44 years",52,,4180,1985,2195
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","45 to 49 years",58,,4715,2335,2380
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","50 to 54 years",64,,5375,2630,2745
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","55 to 59 years",70,,4480,2235,2245
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","60 to 64 years",76,,3570,1745,1825
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","65 years and over",82,,9060,4165,4895
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","65 to 69 years",83,,3145,1525,1620
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","70 to 74 years",89,,2245,1105,1145
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","75 to 79 years",95,,1495,685,810
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","80 to 84 years",101,,1075,475,600
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","85 years and over",107,,1105,375,725
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","85 to 89 years",108,,705,255,450
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","90 to 94 years",114,,310,95,210
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","95 to 99 years",120,,80,25,60
2016,"3522","2","Dufferin",3.5,"00000"," ","3522","100 years and over",126,,10,0,10
2016,"3523","2","Wellington",3.8,"00000"," ","3523","0 to 14 years",2,,39125,20180,18945
2016,"3523","2","Wellington",3.8,"00000"," ","3523","0 to 4 years",3,,12635,6545,6090
2016,"3523","2","Wellington",3.8,"00000"," ","3523","5 to 9 years",9,,13235,6770,6465
2016,"3523","2","Wellington",3.8,"00000"," ","3523","10 to 14 years",15,,13255,6860,6390
2016,"3523","2","Wellington",3.8,"00000"," ","3523","15 to 64 years",21,,147820,73280,74535
2016,"3523","2","Wellington",3.8,"00000"," ","3523","15 to 19 years",22,,14200,7230,6965
2016,"3523","2","Wellington",3.8,"00000"," ","3523","20 to 24 years",28,,15450,7820,7630
2016,"3523","2","Wellington",3.8,"00000"," ","3523","25 to 29 years",34,,14235,7150,7085
2016,"3523","2","Wellington",3.8,"00000"," ","3523","30 to 34 years",40,,14015,6870,7140
2016,"3523","2","Wellington",3.8,"00000"," ","3523","35 to 39 years",46,,13460,6635,6825
2016,"3523","2","Wellington",3.8,"00000"," ","3523","40 to 44 years",52,,14250,6935,7320
2016,"3523","2","Wellington",3.8,"00000"," ","3523","45 to 49 years",58,,15180,7495,7685
2016,"3523","2","Wellington",3.8,"00000"," ","3523","50 to 54 years",64,,17410,8715,8690
2016,"3523","2","Wellington",3.8,"00000"," ","3523","55 to 59 years",70,,16135,7885,8250
2016,"3523","2","Wellington",3.8,"00000"," ","3523","60 to 64 years",76,,13485,6540,6945
2016,"3523","2","Wellington",3.8,"00000"," ","3523","65 years and over",82,,35785,16080,19705
2016,"3523","2","Wellington",3.8,"00000"," ","3523","65 to 69 years",83,,11655,5525,6130
2016,"3523","2","Wellington",3.8,"00000"," ","3523","70 to 74 years",89,,8305,3905,4400
2016,"3523","2","Wellington",3.8,"00000"," ","3523","75 to 79 years",95,,6090,2730,3360
2016,"3523","2","Wellington",3.8,"00000"," ","3523","80 to 84 years",101,,4590,2095,2490
2016,"3523","2","Wellington",3.8,"00000"," ","3523","85 years and over",107,,5145,1825,3320
2016,"3523","2","Wellington",3.8,"00000"," ","3523","85 to 89 years",108,,3310,1335,1975
2016,"3523","2","Wellington",3.8,"00000"," ","3523","90 to 94 years",114,,1475,410,1065
2016,"3523","2","Wellington",3.8,"00000"," ","3523","95 to 99 years",120,,330,75,255
2016,"3523","2","Wellington",3.8,"00000"," ","3523","100 years and over",126,,35,5,30
2016,"3524","2","Halton",2.7,"00000"," ","3524","0 to 14 years",2,,107215,54955,52260
2016,"3524","2","Halton",2.7,"00000"," ","3524","0 to 4 years",3,,30600,15665,14935
2016,"3524","2","Halton",2.7,"00000"," ","3524","5 to 9 years",9,,37975,19425,18550
2016,"3524","2","Halton",2.7,"00000"," ","3524","10 to 14 years",15,,38640,19865,18775
2016,"3524","2","Halton",2.7,"00000"," ","3524","15 to 64 years",21,,359410,175200,184205
2016,"3524","2","Halton",2.7,"00000"," ","3524","15 to 19 years",22,,36435,18620,17815
2016,"3524","2","Halton",2.7,"00000"," ","3524","20 to 24 years",28,,31915,16620,15290
2016,"3524","2","Halton",2.7,"00000"," ","3524","25 to 29 years",34,,26190,13025,13165
2016,"3524","2","Halton",2.7,"00000"," ","3524","30 to 34 years",40,,30420,14000,16425
2016,"3524","2","Halton",2.7,"00000"," ","3524","35 to 39 years",46,,37930,17480,20455
2016,"3524","2","Halton",2.7,"00000"," ","3524","40 to 44 years",52,,43580,20915,22660
2016,"3524","2","Halton",2.7,"00000"," ","3524","45 to 49 years",58,,44370,21645,22730
2016,"3524","2","Halton",2.7,"00000"," ","3524","50 to 54 years",64,,43045,21150,21895
2016,"3524","2","Halton",2.7,"00000"," ","3524","55 to 59 years",70,,36820,18125,18700
2016,"3524","2","Halton",2.7,"00000"," ","3524","60 to 64 years",76,,28700,13635,15070
2016,"3524","2","Halton",2.7,"00000"," ","3524","65 years and over",82,,81810,36190,45620
2016,"3524","2","Halton",2.7,"00000"," ","3524","65 to 69 years",83,,25465,11735,13725
2016,"3524","2","Halton",2.7,"00000"," ","3524","70 to 74 years",89,,19665,9120,10545
2016,"3524","2","Halton",2.7,"00000"," ","3524","75 to 79 years",95,,14640,6655,7985
2016,"3524","2","Halton",2.7,"00000"," ","3524","80 to 84 years",101,,10795,4630,6165
2016,"3524","2","Halton",2.7,"00000"," ","3524","85 years and over",107,,11245,4050,7195
2016,"3524","2","Halton",2.7,"00000"," ","3524","85 to 89 years",108,,7110,2820,4290
2016,"3524","2","Halton",2.7,"00000"," ","3524","90 to 94 years",114,,3310,1045,2265
2016,"3524","2","Halton",2.7,"00000"," ","3524","95 to 99 years",120,,725,175,550
2016,"3524","2","Halton",2.7,"00000"," ","3524","100 years and over",126,,100,15,85
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","0 to 14 years",2,,87115,44815,42300
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","0 to 4 years",3,,28275,14565,13710
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","5 to 9 years",9,,29355,15020,14335
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","10 to 14 years",15,,29485,15230,14260
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","15 to 64 years",21,,356895,176605,180280
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","15 to 19 years",22,,32130,16615,15515
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","20 to 24 years",28,,36710,18875,17840
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","25 to 29 years",34,,35720,17915,17810
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","30 to 34 years",40,,34725,17200,17525
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","35 to 39 years",46,,32400,15785,16610
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","40 to 44 years",52,,32755,15855,16905
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","45 to 49 years",58,,36350,17695,18660
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","50 to 54 years",64,,41945,20635,21310
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","55 to 59 years",70,,40075,19725,20350
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","60 to 64 years",76,,34080,16320,17765
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","65 years and over",82,,92910,41100,51805
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","65 to 69 years",83,,29340,13860,15485
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","70 to 74 years",89,,21055,9925,11135
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","75 to 79 years",95,,16115,7310,8810
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","80 to 84 years",101,,12470,5195,7270
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","85 years and over",107,,13930,4815,9115
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","85 to 89 years",108,,8685,3260,5430
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","90 to 94 years",114,,4165,1315,2850
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","95 to 99 years",120,,960,215,740
2016,"3525","2","Hamilton",3.8,"00000"," ","3525","100 years and over",126,,125,25,95
2016,"3526","2","Niagara",4.0,"00000"," ","3526","0 to 14 years",2,,66760,34235,32520
2016,"3526","2","Niagara",4.0,"00000"," ","3526","0 to 4 years",3,,20775,10650,10120
2016,"3526","2","Niagara",4.0,"00000"," ","3526","5 to 9 years",9,,22615,11555,11060
2016,"3526","2","Niagara",4.0,"00000"," ","3526","10 to 14 years",15,,23370,12025,11340
2016,"3526","2","Niagara",4.0,"00000"," ","3526","15 to 64 years",21,,285285,139490,145795
2016,"3526","2","Niagara",4.0,"00000"," ","3526","15 to 19 years",22,,25715,13100,12610
2016,"3526","2","Niagara",4.0,"00000"," ","3526","20 to 24 years",28,,28150,14170,13980
2016,"3526","2","Niagara",4.0,"00000"," ","3526","25 to 29 years",34,,25135,12710,12425
2016,"3526","2","Niagara",4.0,"00000"," ","3526","30 to 34 years",40,,24000,11750,12245
2016,"3526","2","Niagara",4.0,"00000"," ","3526","35 to 39 years",46,,23950,11565,12390
2016,"3526","2","Niagara",4.0,"00000"," ","3526","40 to 44 years",52,,26150,12580,13575
2016,"3526","2","Niagara",4.0,"00000"," ","3526","45 to 49 years",58,,29150,14095,15055
2016,"3526","2","Niagara",4.0,"00000"," ","3526","50 to 54 years",64,,35330,17170,18160
2016,"3526","2","Niagara",4.0,"00000"," ","3526","55 to 59 years",70,,34990,16820,18175
2016,"3526","2","Niagara",4.0,"00000"," ","3526","60 to 64 years",76,,32715,15530,17180
2016,"3526","2","Niagara",4.0,"00000"," ","3526","65 years and over",82,,95840,43190,52650
2016,"3526","2","Niagara",4.0,"00000"," ","3526","65 to 69 years",83,,30120,14415,15700
2016,"3526","2","Niagara",4.0,"00000"," ","3526","70 to 74 years",89,,22690,10910,11780
2016,"3526","2","Niagara",4.0,"00000"," ","3526","75 to 79 years",95,,16410,7595,8820
2016,"3526","2","Niagara",4.0,"00000"," ","3526","80 to 84 years",101,,12590,5375,7220
2016,"3526","2","Niagara",4.0,"00000"," ","3526","85 years and over",107,,14030,4890,9140
2016,"3526","2","Niagara",4.0,"00000"," ","3526","85 to 89 years",108,,8745,3385,5360
2016,"3526","2","Niagara",4.0,"00000"," ","3526","90 to 94 years",114,,4180,1260,2920
2016,"3526","2","Niagara",4.0,"00000"," ","3526","95 to 99 years",120,,990,235,755
2016,"3526","2","Niagara",4.0,"00000"," ","3526","100 years and over",126,,115,10,105
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","0 to 14 years",2,,17455,8985,8470
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","0 to 4 years",3,,5640,2855,2785
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","5 to 9 years",9,,5785,2980,2805
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","10 to 14 years",15,,6030,3155,2880
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","15 to 64 years",21,,69645,34750,34890
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","15 to 19 years",22,,6570,3275,3300
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","20 to 24 years",28,,6310,3300,3010
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","25 to 29 years",34,,5580,2840,2745
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","30 to 34 years",40,,5650,2840,2810
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","35 to 39 years",46,,5455,2740,2715
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","40 to 44 years",52,,5910,2950,2960
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","45 to 49 years",58,,6925,3400,3520
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","50 to 54 years",64,,8820,4350,4470
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","55 to 59 years",70,,9385,4645,4735
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","60 to 64 years",76,,9045,4405,4640
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","65 years and over",82,,22685,10850,11835
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","65 to 69 years",83,,7765,3935,3830
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","70 to 74 years",89,,5690,2780,2915
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","75 to 79 years",95,,3845,1930,1910
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","80 to 84 years",101,,2685,1215,1470
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","85 years and over",107,,2705,995,1705
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","85 to 89 years",108,,1745,695,1050
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","90 to 94 years",114,,770,250,520
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","95 to 99 years",120,,170,50,125
2016,"3528","2","Haldimand-Norfolk",4.5,"20000"," ","3528","100 years and over",126,,15,5,10
2016,"3529","2","Brant",4.2,"20000"," ","3529","0 to 14 years",2,,23750,12090,11655
2016,"3529","2","Brant",4.2,"20000"," ","3529","0 to 4 years",3,,7560,3820,3735
2016,"3529","2","Brant",4.2,"20000"," ","3529","5 to 9 years",9,,8190,4165,4030
2016,"3529","2","Brant",4.2,"20000"," ","3529","10 to 14 years",15,,8005,4105,3895
2016,"3529","2","Brant",4.2,"20000"," ","3529","15 to 64 years",21,,87395,43000,44395
2016,"3529","2","Brant",4.2,"20000"," ","3529","15 to 19 years",22,,8225,4240,3985
2016,"3529","2","Brant",4.2,"20000"," ","3529","20 to 24 years",28,,8045,4040,4010
