"CENSUS_YEAR","GEO_CODE (POR)","GEO_LEVEL","GEO_NAME","GNR","DATA_QUALITY_FLAG","CSD_TYPE_NAME","ALT_GEO_CODE","DIM: Age (in single years) and average age (127)","Member ID: Age (in single years) and average age (127)","Notes: Age (in single years) and average age (127)","Dim: Sex (3): Member ID: [1]: Total - Sex","Dim: Sex (3): Member ID: [2]: Male","Dim: Sex (3): Member ID: [3]: Female"
2016,"3542047","3","Meaford, MU",4.1,"00000","MU","3542047","50 to 54 years",64,,880,430,450
2016,"3542047","3","Meaford, MU",4.1,"00000","MU","3542047","55 to 59 years",70,,975,440,535
2016,"3542047","3","Meaford, MU",4.1,"00000","MU","3542047","60 to 64 years",76,,1090,500,585
2016,"3542047","3","Meaford, MU",4.1,"00000","MU","3542047","65 years and over",82,,3060,1490,1570
2016,"3542047","3","Meaford, MU",4.1,"00000","MU","3542047","65 to 69 years",83,,1065,540,520
2016,"3542047","3","Meaford, MU",4.1,"00000","MU","3542047","70 to 74 years",89,,745,375,365
2016,"3542047","3","Meaford, MU",4.1,"00000","MU","3542047","75 to 79 years",95,,555,280,275
2016,"3542047","3","Meaford, MU",4.1,"00000","MU","3542047","80 to 84 years",101,,360,160,205
2016,"3542047","3","Meaford, MU",4.1,"00000","MU","3542047","85 years and over",107,,340,135,205
2016,"3542047","3","Meaford, MU",4.1,"00000","MU","3542047","85 to 89 years",108,,215,90,125
2016,"3542047","3","Meaford, MU",4.1,"00000","MU","3542047","90 to 94 years",114,,95,30,65
2016,"3542047","3","Meaford, MU",4.1,"00000","MU","3542047","95 to 99 years",120,,25,10,10
2016,"3542047","3","Meaford, MU",4.1,"00000","MU","3542047","100 years and over",126,,10,5,5
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","0 to 14 years",2,,1460,770,695
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","0 to 4 years",3,,435,225,215
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","5 to 9 years",9,,500,255,245
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","10 to 14 years",15,,520,290,235
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","15 to 64 years",21,,6650,3350,3300
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","15 to 19 years",22,,595,320,275
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","20 to 24 years",28,,525,270,255
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","25 to 29 years",34,,385,215,165
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","30 to 34 years",40,,455,220,230
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","35 to 39 years",46,,500,260,245
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","40 to 44 years",52,,580,285,290
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","45 to 49 years",58,,620,305,310
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","50 to 54 years",64,,920,460,460
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","55 to 59 years",70,,1020,495,525
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","60 to 64 years",76,,1050,515,535
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","65 years and over",82,,2360,1230,1130
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","65 to 69 years",83,,930,480,455
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","70 to 74 years",89,,675,355,315
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","75 to 79 years",95,,380,200,190
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","80 to 84 years",101,,225,125,100
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","85 years and over",107,,155,75,75
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","85 to 89 years",108,,105,60,40
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","90 to 94 years",114,,45,15,35
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","95 to 99 years",120,,5,0,5
2016,"3542053","3","Georgian Bluffs, TP",4.0,"00000","TP","3542053","100 years and over",126,,0,0,0
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","0 to 14 years",2,,3075,1550,1520
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","0 to 4 years",3,,1035,550,485
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","5 to 9 years",9,,1025,520,510
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","10 to 14 years",15,,1015,485,525
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","15 to 64 years",21,,12940,6180,6765
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","15 to 19 years",22,,1100,550,550
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","20 to 24 years",28,,1255,630,625
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","25 to 29 years",34,,1275,625,650
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","30 to 34 years",40,,1175,565,605
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","35 to 39 years",46,,1065,505,560
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","40 to 44 years",52,,1070,505,565
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","45 to 49 years",58,,1210,570,640
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","50 to 54 years",64,,1570,730,840
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","55 to 59 years",70,,1705,785,920
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","60 to 64 years",76,,1520,710,815
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","65 years and over",82,,5325,2160,3160
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","65 to 69 years",83,,1410,640,770
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","70 to 74 years",89,,1055,455,600
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","75 to 79 years",95,,880,380,505
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","80 to 84 years",101,,860,325,530
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","85 years and over",107,,1125,360,760
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","85 to 89 years",108,,685,240,440
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","90 to 94 years",114,,325,100,225
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","95 to 99 years",120,,100,20,80
2016,"3542059","3","Owen Sound, CY",5.5,"00000","CY","3542059","100 years and over",126,,15,0,15
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","0 to 14 years",2,,1715,900,815
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","0 to 4 years",3,,475,240,235
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","5 to 9 years",9,,585,320,265
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","10 to 14 years",15,,650,335,320
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","15 to 64 years",21,,7615,3865,3745
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","15 to 19 years",22,,755,395,360
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","20 to 24 years",28,,695,370,325
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","25 to 29 years",34,,510,260,245
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","30 to 34 years",40,,505,265,245
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","35 to 39 years",46,,535,255,280
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","40 to 44 years",52,,715,345,370
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","45 to 49 years",58,,925,460,470
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","50 to 54 years",64,,1180,605,575
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","55 to 59 years",70,,1035,520,520
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","60 to 64 years",76,,765,390,375
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","65 years and over",82,,1650,850,800
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","65 to 69 years",83,,675,345,335
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","70 to 74 years",89,,405,225,185
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","75 to 79 years",95,,305,155,145
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","80 to 84 years",101,,165,75,90
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","85 years and over",107,,100,50,50
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","85 to 89 years",108,,75,40,30
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","90 to 94 years",114,,20,10,10
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","95 to 99 years",120,,5,0,0
2016,"3543003","3","Adjala-Tosorontio, TP",4.5,"00000","TP","3543003","100 years and over",126,,0,0,0
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","0 to 14 years",2,,2285,1225,1060
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","0 to 4 years",3,,680,375,305
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","5 to 9 years",9,,750,390,360
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","10 to 14 years",15,,845,460,385
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","15 to 64 years",21,,9245,4655,4590
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","15 to 19 years",22,,935,490,440
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","20 to 24 years",28,,785,410,375
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","25 to 29 years",34,,735,370,365
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","30 to 34 years",40,,685,335,355
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","35 to 39 years",46,,745,360,385
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","40 to 44 years",52,,850,425,430
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","45 to 49 years",58,,1050,510,540
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","50 to 54 years",64,,1255,660,600
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","55 to 59 years",70,,1150,575,575
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","60 to 64 years",76,,1055,520,535
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","65 years and over",82,,2625,1255,1375
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","65 to 69 years",83,,875,430,445
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","70 to 74 years",89,,655,330,325
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","75 to 79 years",95,,450,230,225
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","80 to 84 years",101,,320,140,185
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","85 years and over",107,,320,120,200
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","85 to 89 years",108,,210,90,120
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","90 to 94 years",114,,85,30,55
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","95 to 99 years",120,,20,5,15
2016,"3543005","3","Clearview, TP",5.3,"00000","TP","3543005","100 years and over",126,,5,0,0
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","0 to 14 years",2,,5845,2920,2925
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","0 to 4 years",3,,1850,935,920
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","5 to 9 years",9,,2000,1030,970
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","10 to 14 years",15,,1995,955,1045
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","15 to 64 years",21,,21925,10975,10950
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","15 to 19 years",22,,2065,1060,1005
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","20 to 24 years",28,,1900,990,910
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","25 to 29 years",34,,1930,1000,930
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","30 to 34 years",40,,2205,1100,1105
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","35 to 39 years",46,,1970,965,1000
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","40 to 44 years",52,,2215,1100,1120
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","45 to 49 years",58,,2350,1175,1180
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","50 to 54 years",64,,2815,1395,1415
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","55 to 59 years",70,,2500,1225,1270
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","60 to 64 years",76,,1985,965,1020
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","65 years and over",82,,6470,2915,3555
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","65 to 69 years",83,,1970,900,1075
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","70 to 74 years",89,,1630,755,875
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","75 to 79 years",95,,1205,570,630
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","80 to 84 years",101,,850,380,470
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","85 years and over",107,,815,305,510
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","85 to 89 years",108,,515,215,300
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","90 to 94 years",114,,235,65,165
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","95 to 99 years",120,,50,15,35
2016,"3543007","3","New Tecumseth, T",3.0,"00000","T","3543007","100 years and over",126,,5,0,5
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","0 to 14 years",2,,3425,1775,1650
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","0 to 4 years",3,,905,470,430
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","5 to 9 years",9,,1190,620,575
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","10 to 14 years",15,,1330,685,645
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","15 to 64 years",21,,12785,6405,6380
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","15 to 19 years",22,,1275,650,630
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","20 to 24 years",28,,1150,630,520
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","25 to 29 years",34,,805,420,390
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","30 to 34 years",40,,820,385,435
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","35 to 39 years",46,,1195,545,645
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","40 to 44 years",52,,1310,675,635
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","45 to 49 years",58,,1425,680,750
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","50 to 54 years",64,,1810,905,910
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","55 to 59 years",70,,1660,830,835
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","60 to 64 years",76,,1335,690,645
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","65 years and over",82,,2850,1430,1415
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","65 to 69 years",83,,1120,570,550
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","70 to 74 years",89,,715,375,345
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","75 to 79 years",95,,480,250,235
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","80 to 84 years",101,,295,140,155
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","85 years and over",107,,230,95,130
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","85 to 89 years",108,,160,70,95
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","90 to 94 years",114,,55,25,25
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","95 to 99 years",120,,10,0,10
2016,"3543009","3","Springwater, TP",2.7,"00000","TP","3543009","100 years and over",126,,0,0,5
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","0 to 14 years",2,,7230,3645,3585
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","0 to 4 years",3,,2565,1310,1255
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","5 to 9 years",9,,2535,1260,1270
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","10 to 14 years",15,,2135,1075,1055
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","15 to 64 years",21,,24040,11960,12080
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","15 to 19 years",22,,2130,1090,1030
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","20 to 24 years",28,,2070,1080,995
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","25 to 29 years",34,,2295,1120,1175
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","30 to 34 years",40,,2760,1335,1420
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","35 to 39 years",46,,2720,1350,1375
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","40 to 44 years",52,,2600,1290,1305
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","45 to 49 years",58,,2530,1290,1240
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","50 to 54 years",64,,2715,1315,1395
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","55 to 59 years",70,,2345,1175,1170
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","60 to 64 years",76,,1885,915,970
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","65 years and over",82,,4055,1835,2220
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","65 to 69 years",83,,1485,725,760
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","70 to 74 years",89,,1025,480,545
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","75 to 79 years",95,,620,295,315
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","80 to 84 years",101,,450,180,270
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","85 years and over",107,,475,150,325
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","85 to 89 years",108,,295,100,195
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","90 to 94 years",114,,130,45,90
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","95 to 99 years",120,,40,10,30
2016,"3543014","3","Bradford West Gwillimbury, T",3.0,"00000","T","3543014","100 years and over",126,,10,0,10
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","0 to 14 years",2,,1880,970,915
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","0 to 4 years",3,,570,290,285
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","5 to 9 years",9,,610,330,280
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","10 to 14 years",15,,705,350,350
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","15 to 64 years",21,,8725,4310,4415
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","15 to 19 years",22,,755,410,345
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","20 to 24 years",28,,735,345,390
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","25 to 29 years",34,,630,315,310
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","30 to 34 years",40,,580,285,290
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","35 to 39 years",46,,695,345,350
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","40 to 44 years",52,,725,370,360
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","45 to 49 years",58,,945,470,470
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","50 to 54 years",64,,1210,600,610
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","55 to 59 years",70,,1235,600,640
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","60 to 64 years",76,,1215,570,645
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","65 years and over",82,,2870,1465,1410
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","65 to 69 years",83,,1055,570,485
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","70 to 74 years",89,,755,370,390
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","75 to 79 years",95,,520,260,260
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","80 to 84 years",101,,325,155,165
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","85 years and over",107,,220,105,110
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","85 to 89 years",108,,160,85,70
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","90 to 94 years",114,,50,25,25
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","95 to 99 years",120,,15,5,10
2016,"3543015","3","Severn, TP",4.1,"00000","TP","3543015","100 years and over",126,,0,0,0
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","0 to 14 years",2,,6330,3260,3070
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","0 to 4 years",3,,1995,1030,965
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","5 to 9 years",9,,2140,1115,1025
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","10 to 14 years",15,,2195,1120,1075
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","15 to 64 years",21,,24595,12385,12205
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","15 to 19 years",22,,2270,1165,1105
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","20 to 24 years",28,,2100,1095,1000
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","25 to 29 years",34,,1980,1015,965
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","30 to 34 years",40,,2215,1110,1105
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","35 to 39 years",46,,2245,1085,1160
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","40 to 44 years",52,,2450,1220,1230
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","45 to 49 years",58,,2645,1295,1350
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","50 to 54 years",64,,3355,1665,1690
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","55 to 59 years",70,,3055,1560,1490
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","60 to 64 years",76,,2280,1170,1110
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","65 years and over",82,,5645,2680,2965
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","65 to 69 years",83,,1900,910,990
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","70 to 74 years",89,,1495,740,750
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","75 to 79 years",95,,1010,480,525
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","80 to 84 years",101,,680,305,380
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","85 years and over",107,,560,245,315
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","85 to 89 years",108,,400,190,210
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","90 to 94 years",114,,135,45,85
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","95 to 99 years",120,,25,10,20
2016,"3543017","3","Innisfil, T",3.6,"00000","T","3543017","100 years and over",126,,0,0,0
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","0 to 14 years",2,,1160,605,555
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","0 to 4 years",3,,330,180,145
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","5 to 9 years",9,,375,195,180
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","10 to 14 years",15,,455,225,225
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","15 to 64 years",21,,5885,2965,2920
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","15 to 19 years",22,,475,265,210
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","20 to 24 years",28,,455,240,215
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","25 to 29 years",34,,375,195,175
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","30 to 34 years",40,,385,205,180
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","35 to 39 years",46,,375,185,190
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","40 to 44 years",52,,500,245,250
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","45 to 49 years",58,,615,300,310
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","50 to 54 years",64,,835,410,425
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","55 to 59 years",70,,955,465,495
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","60 to 64 years",76,,915,450,470
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","65 years and over",82,,2445,1245,1205
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","65 to 69 years",83,,855,425,430
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","70 to 74 years",89,,675,350,320
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","75 to 79 years",95,,430,225,205
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","80 to 84 years",101,,295,155,140
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","85 years and over",107,,190,90,105
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","85 to 89 years",108,,135,60,70
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","90 to 94 years",114,,45,15,30
2016,"3543019","3","Ramara, TP",4.2,"00000","TP","3543019","95 to 99 years",120,,10,5,5
