"Date","Agegroup","At least one dose_cumulative","Second_dose_cumulative","fully_vaccinated_cumulative","third_dose_cumulative","Total population","Percent_at_least_one_dose","Percent_fully_vaccinated","Percent_3doses"
2021-10-21,"80+",667309,649938,,,679266,.9824,.9568,
2021-10-21,"Adults_18plus",10636568,10151320,,,12083325,.8803,.8401,
2021-10-21,"Ontario_12plus",11426201,10880433,,,13034844,.8766,.8347,
2021-10-21,"Undisclosed_or_missing",3470,2788,,,0,,,
2021-10-22,"12-17yrs",790649,731057,,,951519,.8309,.7683,
2021-10-22,"18-29yrs",2031801,1873974,,,2455535,.8274,.7632,
2021-10-22,"30-39yrs",1729280,1619287,,,2056059,.8411,.7876,
2021-10-22,"40-49yrs",1614180,1540436,,,1876583,.8602,.8209,
2021-10-22,"50-59yrs",1801767,1740697,,,2060934,.8742,.8446,
2021-10-22,"60-69yrs",1680100,1640802,,,1795046,.9360,.9141,
2021-10-22,"70-79yrs",1119988,1100832,,,1159902,.9656,.9491,
2021-10-22,"80+",667408,650153,,,679266,.9825,.9571,
2021-10-22,"Adults_18plus",10644524,10166181,,,12083325,.8809,.8413,
2021-10-22,"Ontario_12plus",11435173,10897238,,,13034844,.8773,.8360,
2021-10-22,"Undisclosed_or_missing",3460,2791,,,0,,,
2021-10-23,"12-17yrs",791667,733359,,,951519,.8320,.7707,
2021-10-23,"18-29yrs",2034232,1879216,,,2455535,.8284,.7653,
2021-10-23,"30-39yrs",1731312,1623220,,,2056059,.8421,.7895,
2021-10-23,"40-49yrs",1615627,1543132,,,1876583,.8609,.8223,
2021-10-23,"50-59yrs",1802889,1742813,,,2060934,.8748,.8456,
2021-10-23,"60-69yrs",1680755,1642015,,,1795046,.9363,.9147,
2021-10-23,"70-79yrs",1120235,1101326,,,1159902,.9658,.9495,
2021-10-23,"80+",667500,650355,,,679266,.9827,.9574,
2021-10-23,"Adults_18plus",10652550,10182077,,,12083325,.8816,.8427,
2021-10-23,"Ontario_12plus",11444217,10915436,,,13034844,.8780,.8374,
2021-10-23,"Undisclosed_or_missing",3457,2795,,,0,,,
2021-10-24,"12-17yrs",792696,735317,,,951519,.8331,.7728,
2021-10-24,"18-29yrs",2035990,1883108,,,2455535,.8291,.7669,
2021-10-24,"30-39yrs",1732720,1625927,,,2056059,.8427,.7908,
2021-10-24,"40-49yrs",1616547,1544978,,,1876583,.8614,.8233,
2021-10-24,"50-59yrs",1803616,1744181,,,2060934,.8751,.8463,
2021-10-24,"60-69yrs",1681195,1642740,,,1795046,.9366,.9152,
2021-10-24,"70-79yrs",1120378,1101533,,,1159902,.9659,.9497,
2021-10-24,"80+",667543,650459,,,679266,.9827,.9576,
2021-10-24,"Adults_18plus",10657989,10192926,,,12083325,.8820,.8436,
2021-10-24,"Ontario_12plus",11450685,10928243,,,13034844,.8785,.8384,
2021-10-24,"Undisclosed_or_missing",3460,2802,,,0,,,
2021-10-25,"12-17yrs",793151,736316,,,951519,.8336,.7738,
2021-10-25,"18-29yrs",2036870,1885218,,,2455535,.8295,.7677,
2021-10-25,"30-39yrs",1733343,1627353,,,2056059,.8430,.7915,
2021-10-25,"40-49yrs",1616984,1545967,,,1876583,.8617,.8238,
2021-10-25,"50-59yrs",1803950,1744831,,,2060934,.8753,.8466,
2021-10-25,"60-69yrs",1681385,1643058,,,1795046,.9367,.9153,
2021-10-25,"70-79yrs",1120468,1101660,,,1159902,.9660,.9498,
2021-10-25,"80+",667570,650501,,,679266,.9828,.9577,
2021-10-25,"Adults_18plus",10660570,10198588,,,12083325,.8823,.8440,
2021-10-25,"Ontario_12plus",11453721,10934904,,,13034844,.8787,.8389,
2021-10-25,"Undisclosed_or_missing",3461,2801,,,0,,,
2021-10-26,"12-17yrs",793810,737565,,,951519,.8343,.7751,
2021-10-26,"18-29yrs",2038696,1888914,,,2455535,.8302,.7692,
2021-10-26,"30-39yrs",1734840,1629996,,,2056059,.8438,.7928,
2021-10-26,"40-49yrs",1617988,1547789,,,1876583,.8622,.8248,
2021-10-26,"50-59yrs",1804694,1746148,,,2060934,.8757,.8473,
2021-10-26,"60-69yrs",1681864,1643830,,,1795046,.9369,.9158,
2021-10-26,"70-79yrs",1120670,1101999,,,1159902,.9662,.9501,
2021-10-26,"80+",667639,650637,,,679266,.9829,.9579,
2021-10-26,"Adults_18plus",10666391,10209313,,,12083325,.8827,.8449,
2021-10-26,"Ontario_12plus",11460201,10946878,,,13034844,.8792,.8398,
2021-10-26,"Undisclosed_or_missing",3440,2796,,,0,,,
2021-10-27,"12-17yrs",794605,739150,,,951519,.8351,.7768,
2021-10-27,"18-29yrs",2040862,1893298,,,2455535,.8311,.7710,
2021-10-27,"30-39yrs",1736498,1633146,,,2056059,.8446,.7943,
2021-10-27,"40-49yrs",1619078,1549864,,,1876583,.8628,.8259,
2021-10-27,"50-59yrs",1805553,1747822,,,2060934,.8761,.8481,
2021-10-27,"60-69yrs",1682356,1644756,,,1795046,.9372,.9163,
2021-10-27,"70-79yrs",1120882,1102398,,,1159902,.9664,.9504,
2021-10-27,"80+",667742,650819,,,679266,.9830,.9581,
2021-10-27,"Adults_18plus",10672971,10222103,,,12083325,.8833,.8460,
2021-10-27,"Ontario_12plus",11467576,10961253,,,13034844,.8798,.8409,
2021-10-27,"Undisclosed_or_missing",3453,2794,,,0,,,
2021-10-28,"12-17yrs",795321,740680,,,951519,.8358,.7784,
2021-10-28,"18-29yrs",2042824,1897473,,,2455535,.8319,.7727,
2021-10-28,"30-39yrs",1738036,1636021,,,2056059,.8453,.7957,
2021-10-28,"40-49yrs",1620120,1551821,,,1876583,.8633,.8269,
2021-10-28,"50-59yrs",1806369,1749307,,,2060934,.8765,.8488,
2021-10-28,"60-69yrs",1682817,1645677,,,1795046,.9375,.9168,
2021-10-28,"70-79yrs",1121140,1102827,,,1159902,.9666,.9508,
2021-10-28,"80+",667840,650980,,,679266,.9832,.9584,
2021-10-28,"Adults_18plus",10679146,10234106,,,12083325,.8838,.8470,
2021-10-28,"Ontario_12plus",11474467,10974786,,,13034844,.8803,.8420,
2021-10-28,"Undisclosed_or_missing",3445,2786,,,0,,,
2021-10-29,"12-17yrs",795989,742136,,,951519,.8365,.7799,
2021-10-29,"18-29yrs",2044840,1901658,,,2455535,.8327,.7744,
2021-10-29,"30-39yrs",1739598,1639159,,,2056059,.8461,.7972,
2021-10-29,"40-49yrs",1621167,1553926,,,1876583,.8639,.8281,
2021-10-29,"50-59yrs",1807241,1751005,,,2060934,.8769,.8496,
2021-10-29,"60-69yrs",1683362,1646711,,,1795046,.9378,.9174,
2021-10-29,"70-79yrs",1121365,1103219,,,1159902,.9668,.9511,
2021-10-29,"80+",667928,651140,,,679266,.9833,.9586,
2021-10-29,"Adults_18plus",10685501,10246818,,,12083325,.8843,.8480,
2021-10-29,"Ontario_12plus",11481490,10988954,,,13034844,.8808,.8430,
2021-10-29,"Undisclosed_or_missing",3434,2776,,,0,,,
2021-10-30,"12-17yrs",796793,743969,,,951519,.8374,.7819,
2021-10-30,"18-29yrs",2046803,1905925,,,2455535,.8335,.7762,
2021-10-30,"30-39yrs",1741189,1642644,,,2056059,.8469,.7989,
2021-10-30,"40-49yrs",1622236,1556218,,,1876583,.8645,.8293,
2021-10-30,"50-59yrs",1808097,1752880,,,2060934,.8773,.8505,
2021-10-30,"60-69yrs",1683859,1647758,,,1795046,.9381,.9179,
2021-10-30,"70-79yrs",1121563,1103587,,,1159902,.9669,.9514,
2021-10-30,"80+",668007,651288,,,679266,.9834,.9588,
2021-10-30,"Adults_18plus",10691754,10260300,,,12083325,.8848,.8491,
2021-10-30,"Ontario_12plus",11488547,11004269,,,13034844,.8814,.8442,
2021-10-30,"Undisclosed_or_missing",3408,2753,,,0,,,
2021-10-31,"12-17yrs",797550,745426,,,951519,.8382,.7834,
2021-10-31,"18-29yrs",2048129,1909007,,,2455535,.8341,.7774,
2021-10-31,"30-39yrs",1742253,1645039,,,2056059,.8474,.8001,
2021-10-31,"40-49yrs",1622972,1557861,,,1876583,.8649,.8302,
2021-10-31,"50-59yrs",1808701,1754121,,,2060934,.8776,.8511,
2021-10-31,"60-69yrs",1684178,1648374,,,1795046,.9382,.9183,
2021-10-31,"70-79yrs",1121707,1103810,,,1159902,.9671,.9516,
2021-10-31,"80+",668049,651373,,,679266,.9835,.9589,
2021-10-31,"Adults_18plus",10695989,10269585,,,12083325,.8852,.8499,
2021-10-31,"Ontario_12plus",11493539,11015011,,,13034844,.8818,.8450,
2021-10-31,"Undisclosed_or_missing",3411,2756,,,0,,,
2021-11-01,"12-17yrs",797833,746139,,,951519,.8385,.7842,
2021-11-01,"18-29yrs",2048798,1910433,,,2455535,.8344,.7780,
2021-11-01,"30-39yrs",1742769,1646218,,,2056059,.8476,.8007,
2021-11-01,"40-49yrs",1623309,1558594,,,1876583,.8650,.8305,
2021-11-01,"50-59yrs",1808998,1754735,,,2060934,.8778,.8514,
2021-11-01,"60-69yrs",1684322,1648640,,,1795046,.9383,.9184,
2021-11-01,"70-79yrs",1121771,1103942,,,1159902,.9671,.9518,
2021-11-01,"80+",668072,651401,,,679266,.9835,.9590,
2021-11-01,"Adults_18plus",10698039,10273963,,,12083325,.8854,.8503,
2021-11-01,"Ontario_12plus",11495872,11020102,,,13034844,.8819,.8454,
2021-11-01,"Undisclosed_or_missing",3413,2757,,,0,,,
2021-11-02,"12-17yrs",798335,747058,,,951519,.8390,.7851,
2021-11-02,"18-29yrs",2050251,1913061,,,2455535,.8350,.7791,
2021-11-02,"30-39yrs",1743915,1648148,,,2056059,.8482,.8016,
2021-11-02,"40-49yrs",1624081,1559832,,,1876583,.8654,.8312,
2021-11-02,"50-59yrs",1809631,1755724,,,2060934,.8781,.8519,
2021-11-02,"60-69yrs",1684692,1649256,,,1795046,.9385,.9188,
2021-11-02,"70-79yrs",1121958,1104202,,,1159902,.9673,.9520,
2021-11-02,"80+",668136,651494,,,679266,.9836,.9591,
2021-11-02,"Adults_18plus",10702664,10281717,,,12083325,.8857,.8509,
2021-11-02,"Ontario_12plus",11500999,11028775,,,13034844,.8823,.8461,
2021-11-02,"Undisclosed_or_missing",3397,2747,,,0,,,
2021-11-03,"12-17yrs",799018,748289,,,951519,.8397,.7864,
2021-11-03,"18-29yrs",2052024,1916338,,,2455535,.8357,.7804,
2021-11-03,"30-39yrs",1745295,1650446,,,2056059,.8489,.8027,
2021-11-03,"40-49yrs",1624969,1561340,,,1876583,.8659,.8320,
2021-11-03,"50-59yrs",1810366,1757001,,,2060934,.8784,.8525,
2021-11-03,"60-69yrs",1685137,1650008,,,1795046,.9388,.9192,
2021-11-03,"70-79yrs",1122142,1104516,,,1159902,.9674,.9522,
2021-11-03,"80+",668216,651617,,,679266,.9837,.9593,
2021-11-03,"Adults_18plus",10708149,10291266,,,12083325,.8862,.8517,
2021-11-03,"Ontario_12plus",11507167,11039555,,,13034844,.8828,.8469,
2021-11-03,"Undisclosed_or_missing",3386,2743,,,0,,,
2021-11-04,"12-17yrs",799628,749425,,,951519,.8404,.7876,
2021-11-04,"18-29yrs",2053675,1919508,,,2455535,.8363,.7817,
2021-11-04,"30-39yrs",1746656,1652857,,,2056059,.8495,.8039,
2021-11-04,"40-49yrs",1625827,1562922,,,1876583,.8664,.8329,
2021-11-04,"50-59yrs",1811061,1758224,,,2060934,.8788,.8531,
2021-11-04,"60-69yrs",1685549,1650780,,,1795046,.9390,.9196,
2021-11-04,"70-79yrs",1122346,1104833,,,1159902,.9676,.9525,
2021-11-04,"80+",668294,651757,,,679266,.9838,.9595,
2021-11-04,"Adults_18plus",10713408,10300881,,,12083325,.8866,.8525,
2021-11-04,"Ontario_12plus",11513036,11050306,,,13034844,.8833,.8478,
2021-11-04,"Undisclosed_or_missing",3367,2730,,,0,,,
2021-11-05,"12-17yrs",800233,750599,,,951519,.8410,.7888,
2021-11-05,"18-29yrs",2055185,1922555,,,2455535,.8370,.7829,
2021-11-05,"30-39yrs",1747904,1655234,,,2056059,.8501,.8051,
2021-11-05,"40-49yrs",1626594,1564346,,,1876583,.8668,.8336,
2021-11-05,"50-59yrs",1811665,1759443,,,2060934,.8791,.8537,
2021-11-05,"60-69yrs",1685972,1651507,,,1795046,.9392,.9200,
2021-11-05,"70-79yrs",1122535,1105167,,,1159902,.9678,.9528,
2021-11-05,"80+",668394,651914,,,679266,.9840,.9597,
2021-11-05,"Adults_18plus",10718249,10310166,,,12083325,.8870,.8533,
2021-11-05,"Ontario_12plus",11518482,11060765,,,13034844,.8837,.8486,
2021-11-05,"Undisclosed_or_missing",3363,2730,,,0,,,
2021-11-06,"12-17yrs",800702,751655,,,951519,.8415,.7900,
2021-11-06,"18-29yrs",2055976,1924145,,,2455535,.8373,.7836,
2021-11-06,"30-39yrs",1748535,1656547,,,2056059,.8504,.8057,
2021-11-06,"40-49yrs",1627035,1565165,,,1876583,.8670,.8341,
2021-11-06,"50-59yrs",1811981,1760054,,,2060934,.8792,.8540,
2021-11-06,"60-69yrs",1686157,1651823,,,1795046,.9393,.9202,
2021-11-06,"70-79yrs",1122621,1105297,,,1159902,.9679,.9529,
2021-11-06,"80+",668427,651955,,,679266,.9840,.9598,
2021-11-06,"Adults_18plus",10720732,10314986,,,12083325,.8872,.8537,
2021-11-06,"Ontario_12plus",11521434,11066641,,,13034844,.8839,.8490,
2021-11-06,"Undisclosed_or_missing",3352,2722,,,0,,,
2021-11-07,"12-17yrs",801460,753186,,,951519,.8423,.7916,
2021-11-07,"18-29yrs",2057151,1926545,,,2455535,.8378,.7846,
2021-11-07,"30-39yrs",1749343,1658455,,,2056059,.8508,.8066,
2021-11-07,"40-49yrs",1627602,1566307,,,1876583,.8673,.8347,
2021-11-07,"50-59yrs",1812388,1761009,,,2060934,.8794,.8545,
2021-11-07,"60-69yrs",1686382,1652295,,,1795046,.9395,.9205,
2021-11-07,"70-79yrs",1122735,1105458,,,1159902,.9680,.9531,
2021-11-07,"80+",668482,652025,,,679266,.9841,.9599,
2021-11-07,"Adults_18plus",10724083,10322094,,,12083325,.8875,.8542,
2021-11-07,"Ontario_12plus",11525543,11075280,,,13034844,.8842,.8497,
2021-11-07,"Undisclosed_or_missing",3357,2723,,,0,,,
2021-11-08,"12-17yrs",802104,754633,,,951519,.8430,.7931,
2021-11-08,"18-29yrs",2058649,1929847,,,2455535,.8384,.7859,
2021-11-08,"30-39yrs",1750553,1661056,,,2056059,.8514,.8079,
2021-11-08,"40-49yrs",1628443,1568040,,,1876583,.8678,.8356,
2021-11-08,"50-59yrs",1813032,1762344,,,2060934,.8797,.8551,
2021-11-08,"60-69yrs",1686695,1653055,,,1795046,.9396,.9209,
2021-11-08,"70-79yrs",1122945,1105763,,,1159902,.9681,.9533,
2021-11-08,"80+",668548,652169,,,679266,.9842,.9601,
2021-11-08,"Adults_18plus",10728865,10332274,,,12083325,.8879,.8551,
2021-11-08,"Ontario_12plus",11530969,11086907,,,13034844,.8846,.8506,
2021-11-08,"Undisclosed_or_missing",3359,2725,,,0,,,
2021-11-09,"12-17yrs",802558,755452,,,951519,.8434,.7939,
2021-11-09,"18-29yrs",2060000,1932309,,,2455535,.8389,.7869,
2021-11-09,"30-39yrs",1751630,1662993,,,2056059,.8519,.8088,
2021-11-09,"40-49yrs",1629104,1569280,,,1876583,.8681,.8362,
2021-11-09,"50-59yrs",1813546,1763303,,,2060934,.8800,.8556,
2021-11-09,"60-69yrs",1687014,1653641,,,1795046,.9398,.9212,
2021-11-09,"70-79yrs",1123176,1106041,,,1159902,.9683,.9536,
2021-11-09,"80+",668637,652281,,,679266,.9844,.9603,
2021-11-09,"Adults_18plus",10733107,10339848,,,12083325,.8883,.8557,
2021-11-09,"Ontario_12plus",11535665,11095300,,,13034844,.8850,.8512,
2021-11-09,"Undisclosed_or_missing",3337,2707,,,0,,,
2021-11-10,"12-17yrs",803135,756539,,,951519,.8441,.7951,
2021-11-10,"18-29yrs",2061588,1935214,,,2455535,.8396,.7881,
2021-11-10,"30-39yrs",1752846,1665141,,,2056059,.8525,.8099,
2021-11-10,"40-49yrs",1629927,1570677,,,1876583,.8686,.8370,
2021-11-10,"50-59yrs",1814187,1764397,,,2060934,.8803,.8561,
2021-11-10,"60-69yrs",1687391,1654296,,,1795046,.9400,.9216,
2021-11-10,"70-79yrs",1123399,1106387,,,1159902,.9685,.9539,
2021-11-10,"80+",668741,652437,,,679266,.9845,.9605,
2021-11-10,"Adults_18plus",10738079,10348549,,,12083325,.8887,.8564,
2021-11-10,"Ontario_12plus",11541214,11105088,,,13034844,.8854,.8520,
2021-11-10,"Undisclosed_or_missing",3294,2670,,,0,,,
2021-11-11,"12-17yrs",803718,757693,,,951519,.8447,.7963,
2021-11-11,"18-29yrs",2063234,1938087,,,2455535,.8402,.7893,
2021-11-11,"30-39yrs",1754185,1667450,,,2056059,.8532,.8110,
2021-11-11,"40-49yrs",1630722,1572201,,,1876583,.8690,.8378,
2021-11-11,"50-59yrs",1814826,1765573,,,2060934,.8806,.8567,
2021-11-11,"60-69yrs",1687793,1655031,,,1795046,.9403,.9220,
2021-11-11,"70-79yrs",1123649,1106727,,,1159902,.9687,.9542,
2021-11-11,"80+",668843,652599,,,679266,.9847,.9607,
2021-11-11,"Adults_18plus",10743252,10357668,,,12083325,.8891,.8572,
2021-11-11,"Ontario_12plus",11546970,11115361,,,13034844,.8859,.8527,
2021-11-11,"Undisclosed_or_missing",3259,2638,,,0,,,
2021-11-12,"12-17yrs",804269,758725,,,951519,.8452,.7974,
2021-11-12,"18-29yrs",2064557,1940530,,,2455535,.8408,.7903,
2021-11-12,"30-39yrs",1755267,1669405,,,2056059,.8537,.8119,
2021-11-12,"40-49yrs",1631417,1573537,,,1876583,.8694,.8385,
2021-11-12,"50-59yrs",1815410,1766581,,,2060934,.8809,.8572,
2021-11-12,"60-69yrs",1688095,1655578,,,1795046,.9404,.9223,
2021-11-12,"70-79yrs",1123809,1106978,,,1159902,.9689,.9544,
2021-11-12,"80+",668944,652691,,,679266,.9848,.9609,
2021-11-12,"Adults_18plus",10747499,10365300,,,12083325,.8894,.8578,
2021-11-12,"Ontario_12plus",11551768,11124025,,,13034844,.8862,.8534,
2021-11-12,"Undisclosed_or_missing",3265,2638,,,0,,,
2021-11-13,"12-17yrs",805048,760420,,,951519,.8461,.7992,
2021-11-13,"18-29yrs",2066172,1943701,,,2455535,.8414,.7916,
2021-11-13,"30-39yrs",1756682,1672097,,,2056059,.8544,.8133,
2021-11-13,"40-49yrs",1632293,1575359,,,1876583,.8698,.8395,
2021-11-13,"50-59yrs",1816082,1768026,,,2060934,.8812,.8579,
2021-11-13,"60-69yrs",1688547,1656370,,,1795046,.9407,.9227,
2021-11-13,"70-79yrs",1124046,1107327,,,1159902,.9691,.9547,
2021-11-13,"80+",669030,652840,,,679266,.9849,.9611,
2021-11-13,"Adults_18plus",10752852,10375720,,,12083325,.8899,.8587,
2021-11-13,"Ontario_12plus",11557900,11136140,,,13034844,.8867,.8543,
2021-11-13,"Undisclosed_or_missing",3211,2583,,,0,,,
2021-11-14,"12-17yrs",805782,761907,,,951519,.8468,.8007,
2021-11-14,"18-29yrs",2067348,1945995,,,2455535,.8419,.7925,
2021-11-14,"30-39yrs",1757625,1674050,,,2056059,.8549,.8142,
2021-11-14,"40-49yrs",1632875,1576625,,,1876583,.8701,.8402,
2021-11-14,"50-59yrs",1816562,1768990,,,2060934,.8814,.8583,
2021-11-14,"60-69yrs",1688809,1656843,,,1795046,.9408,.9230,
2021-11-14,"70-79yrs",1124194,1107509,,,1159902,.9692,.9548,
2021-11-14,"80+",669079,652910,,,679266,.9850,.9612,
2021-11-14,"Adults_18plus",10756492,10382922,,,12083325,.8902,.8593,
2021-11-14,"Ontario_12plus",11562274,11144829,,,13034844,.8870,.8550,
2021-11-14,"Undisclosed_or_missing",3214,2583,,,0,,,
2021-11-15,"12-17yrs",806133,762572,,,951519,.8472,.8014,
2021-11-15,"18-29yrs",2068058,1947418,,,2455535,.8422,.7931,
2021-11-15,"30-39yrs",1758194,1675046,,,2056059,.8551,.8147,
2021-11-15,"40-49yrs",1633213,1577315,,,1876583,.8703,.8405,
2021-11-15,"50-59yrs",1816852,1769511,,,2060934,.8816,.8586,
2021-11-15,"60-69yrs",1688963,1657128,,,1795046,.9409,.9232,
2021-11-15,"70-79yrs",1124288,1107605,,,1159902,.9693,.9549,
2021-11-15,"80+",669111,652941,,,679266,.9851,.9612,
2021-11-15,"Adults_18plus",10758679,10386964,,,12083325,.8904,.8596,
2021-11-15,"Ontario_12plus",11564812,11149536,,,13034844,.8872,.8554,
2021-11-15,"Undisclosed_or_missing",3217,2586,,,0,,,
2021-11-16,"12-17yrs",806617,763415,,,951519,.8477,.8023,
2021-11-16,"18-29yrs",2069523,1949946,,,2455535,.8428,.7941,
2021-11-16,"30-39yrs",1759256,1676990,,,2056059,.8556,.8156,
2021-11-16,"40-49yrs",1633908,1578551,,,1876583,.8707,.8412,
2021-11-16,"50-59yrs",1817382,1770462,,,2060934,.8818,.8591,
2021-11-16,"60-69yrs",1689302,1657692,,,1795046,.9411,.9235,
2021-11-16,"70-79yrs",1124434,1107846,,,1159902,.9694,.9551,
2021-11-16,"80+",669187,653045,,,679266,.9852,.9614,
2021-11-16,"Adults_18plus",10762992,10394532,,,12083325,.8907,.8602,
2021-11-16,"Ontario_12plus",11569609,11157947,,,13034844,.8876,.8560,
2021-11-16,"Undisclosed_or_missing",3185,2556,,,0,,,
2021-11-17,"12-17yrs",807184,764421,,,951519,.8483,.8034,
2021-11-17,"18-29yrs",2071225,1952791,,,2455535,.8435,.7953,
2021-11-17,"30-39yrs",1760574,1679019,,,2056059,.8563,.8166,
2021-11-17,"40-49yrs",1634683,1579844,,,1876583,.8711,.8419,
2021-11-17,"50-59yrs",1818044,1771535,,,2060934,.8821,.8596,
2021-11-17,"60-69yrs",1689717,1658300,,,1795046,.9413,.9238,
2021-11-17,"70-79yrs",1124681,1108142,,,1159902,.9696,.9554,
2021-11-17,"80+",669305,653179,,,679266,.9853,.9616,
2021-11-17,"Adults_18plus",10768229,10402810,,,12083325,.8912,.8609,
2021-11-17,"Ontario_12plus",11575413,11167231,,,13034844,.8880,.8567,
2021-11-17,"Undisclosed_or_missing",3157,2536,,,0,,,
2021-11-18,"12-17yrs",807696,765406,,,951519,.8488,.8044,
2021-11-18,"18-29yrs",2072764,1955382,,,2455535,.8441,.7963,
2021-11-18,"30-39yrs",1761750,1680919,,,2056059,.8569,.8175,
2021-11-18,"40-49yrs",1635393,1581045,,,1876583,.8715,.8425,
2021-11-18,"50-59yrs",1818628,1772544,,,2060934,.8824,.8601,
2021-11-18,"60-69yrs",1690059,1658935,,,1795046,.9415,.9242,
2021-11-18,"70-79yrs",1124913,1108437,,,1159902,.9698,.9556,
2021-11-18,"80+",669397,653311,,,679266,.9855,.9618,
2021-11-18,"Adults_18plus",10772904,10410573,,,12083325,.8916,.8616,
2021-11-18,"Ontario_12plus",11580600,11175979,,,13034844,.8884,.8574,
2021-11-18,"Undisclosed_or_missing",3123,2497,,,0,,,
2021-11-19,"12-17yrs",808193,766410,,,951519,.8494,.8055,
2021-11-19,"18-29yrs",2074241,1957875,,,2455535,.8447,.7973,
2021-11-19,"30-39yrs",1762844,1682873,,,2056059,.8574,.8185,
2021-11-19,"40-49yrs",1636079,1582342,,,1876583,.8718,.8432,
2021-11-19,"50-59yrs",1819239,1773600,,,2060934,.8827,.8606,
2021-11-19,"60-69yrs",1690462,1659577,,,1795046,.9417,.9245,
2021-11-19,"70-79yrs",1125126,1108769,,,1159902,.9700,.9559,
2021-11-19,"80+",669497,653455,,,679266,.9856,.9620,
2021-11-19,"Adults_18plus",10777488,10418491,,,12083325,.8919,.8622,
2021-11-19,"Ontario_12plus",11585681,11184901,,,13034844,.8888,.8581,
2021-11-19,"Undisclosed_or_missing",3069,2445,,,0,,,
2021-11-20,"12-17yrs",808938,767750,,,951519,.8502,.8069,
2021-11-20,"18-29yrs",2075846,1960617,,,2455535,.8454,.7984,
2021-11-20,"30-39yrs",1764097,1685098,,,2056059,.8580,.8196,
2021-11-20,"40-49yrs",1636811,1583784,,,1876583,.8722,.8440,
2021-11-20,"50-59yrs",1819846,1774683,,,2060934,.8830,.8611,
2021-11-20,"60-69yrs",1690822,1660202,,,1795046,.9419,.9249,
2021-11-20,"70-79yrs",1125340,1109043,,,1159902,.9702,.9562,
2021-11-20,"80+",669566,653575,,,679266,.9857,.9622,
2021-11-20,"Adults_18plus",10782328,10427002,,,12083325,.8923,.8629,
2021-11-20,"Ontario_12plus",11591266,11194752,,,13034844,.8893,.8588,
2021-11-20,"Undisclosed_or_missing",3043,2402,,,0,,,
2021-11-21,"12-17yrs",809573,768920,,,951519,.8508,.8081,
2021-11-21,"18-29yrs",2076983,1962697,,,2455535,.8458,.7993,
2021-11-21,"30-39yrs",1764941,1686671,,,2056059,.8584,.8203,
2021-11-21,"40-49yrs",1637371,1584819,,,1876583,.8725,.8445,
2021-11-21,"50-59yrs",1820286,1775459,,,2060934,.8832,.8615,
2021-11-21,"60-69yrs",1691081,1660647,,,1795046,.9421,.9251,
2021-11-21,"70-79yrs",1125468,1109229,,,1159902,.9703,.9563,
2021-11-21,"80+",669621,653655,,,679266,.9858,.9623,
2021-11-21,"Adults_18plus",10785751,10433177,,,12083325,.8926,.8634,
2021-11-21,"Ontario_12plus",11595324,11202097,,,13034844,.8896,.8594,
2021-11-21,"Undisclosed_or_missing",3044,2402,,,0,,,
2021-11-22,"12-17yrs",809881,769485,,,951519,.8511,.8087,
2021-11-22,"18-29yrs",2077639,1963996,,,2455535,.8461,.7998,
2021-11-22,"30-39yrs",1765469,1687610,,,2056059,.8587,.8208,
2021-11-22,"40-49yrs",1637693,1585390,,,1876583,.8727,.8448,
2021-11-22,"50-59yrs",1820536,1775897,,,2060934,.8834,.8617,
2021-11-22,"60-69yrs",1691231,1660880,,,1795046,.9422,.9253,
2021-11-22,"70-79yrs",1125542,1109318,,,1159902,.9704,.9564,
2021-11-22,"80+",669644,653689,,,679266,.9858,.9623,
2021-11-22,"Adults_18plus",10787754,10436780,,,12083325,.8928,.8637,
2021-11-22,"Ontario_12plus",11597635,11206265,,,13034844,.8897,.8597,
2021-11-22,"Undisclosed_or_missing",3053,2402,,,0,,,
2021-11-23,"12-17yrs",810228,770118,,,951519,.8515,.8094,
2021-11-23,"18-29yrs",2078885,1966071,,,2455535,.8466,.8007,
2021-11-23,"30-39yrs",1766412,1689192,,,2056059,.8591,.8216,
2021-11-23,"40-49yrs",1638333,1586448,,,1876583,.8730,.8454,
2021-11-23,"50-59yrs",1820981,1776660,,,2060934,.8836,.8621,
2021-11-23,"60-69yrs",1691553,1661373,,,1795046,.9423,.9255,
2021-11-23,"70-79yrs",1125737,1109569,,,1159902,.9705,.9566,
2021-11-23,"80+",669716,653773,,,679266,.9859,.9625,
2021-11-23,"Adults_18plus",10791617,10443086,,,12083325,.8931,.8643,
2021-11-23,"Ontario_12plus",11601845,11213204,,,13034844,.8901,.8602,
2021-11-23,"Undisclosed_or_missing",3031,2371,,,0,,,
2021-11-24,"12-17yrs",810722,770973,,,951519,.8520,.8103,
2021-11-24,"18-29yrs",2080271,1968297,,,2455535,.8472,.8016,
2021-11-24,"30-39yrs",1767539,1690938,,,2056059,.8597,.8224,
2021-11-24,"40-49yrs",1639010,1587524,,,1876583,.8734,.8460,
2021-11-24,"50-59yrs",1821575,1777539,,,2060934,.8839,.8625,
2021-11-24,"60-69yrs",1691916,1661930,,,1795046,.9425,.9258,
2021-11-24,"70-79yrs",1125955,1109870,,,1159902,.9707,.9569,
2021-11-24,"80+",669799,653904,,,679266,.9861,.9627,
2021-11-24,"Adults_18plus",10796065,10450002,,,12083325,.8935,.8648,
