,Cases,ICU,Ventilator,Hospitalization,CFR
357,101088.0,0.008388730610952834,0.00435264324153213,0.046108341247230136,0.018162393162393164
358,102248.0,0.008293560754244582,0.004391283937094124,0.045751506141929424,0.018122603865112275
359,103295.0,0.008325669199864466,0.004356454813882569,0.0448908466043855,0.01812285202575149
360,104159.0,0.008218204859877686,0.00449313069441911,0.045008112597087147,0.01816453690991657
361,104797.0,0.008254053074038379,0.004494403465748065,0.04638491559872897,0.018263881599664113
362,105093.0,0.008383051202268467,0.004472229358758433,0.046910831358891646,0.018412263423824612
363,105071.0,0.008451428081963624,0.004701582739290575,0.04682547991358225,0.01858743135594027
364,104718.0,0.008623159342233427,0.004774728317958708,0.04705972230180103,0.018841077942665062
365,104027.0,0.008593922731598527,0.004719928480106127,0.046824382131561995,0.019148874811347055
366,102988.0,0.008632073639647337,0.004728706257039655,0.04639375461218783,0.01948770730570552
367,101668.0,0.008665460125113112,0.004839280796317426,0.04641578471102018,0.019888263760475273
368,100105.0,0.008770790669796713,0.00503471355077169,0.04773987313321013,0.02030867589031517
369,98267.0,0.008883959009637009,0.005047472701924349,0.048307163137167104,0.0207902958266763
370,96243.0,0.009101960662074126,0.0051744022941928244,0.04813856592167742,0.021279469675716676
371,94061.0,0.00914300294489746,0.005283805190248881,0.048521704000595356,0.021815630282476267
372,91762.0,0.009252195898084174,0.005427083106296724,0.04873477038425492,0.022383993374163597
373,89350.0,0.009804141018466704,0.005651930609960828,0.04927811975377728,0.022954672635702295
374,86909.0,0.01004498958680919,0.005741637805060465,0.04915486313270202,0.02351885305319357
375,84463.0,0.010335886719628713,0.005671122266554586,0.05074411280679114,0.024081550501402982
376,81993.0,0.010366738624028881,0.006061493054285122,0.05127266961813813,0.024624053272840365
377,79549.0,0.010748092370740047,0.0061094419791575,0.05128914254107531,0.0251417365397428
378,77146.0,0.010797708241516086,0.006221968734607108,0.05183677702019547,0.0256008088559355
379,74800.0,0.01127005347593583,0.0064037433155080216,0.052553475935828875,0.026042780748663102
380,72554.0,0.011191664139813104,0.005871488822118698,0.05150646415083938,0.02636656834909171
381,70369.0,0.01145390726029928,0.006664866631613352,0.0526083929002828,0.02668788813255837
382,68255.0,0.011706102117061022,0.00682733865650868,0.053944765951212365,0.026972382975606182
383,66189.0,0.011648461224674795,0.0069195787819728355,0.05296952665850821,0.027149526356343198
384,64198.0,0.011822798218013022,0.00702514097012368,0.05551574815414811,0.027290569799682234
385,62284.0,0.011816838995568686,0.006903859739258879,0.055102434011945284,0.02737460664054974
386,60446.0,0.012027264004235184,0.0068656321344671275,0.05485888230817589,0.027396353770307382
387,58741.0,0.012069934117566947,0.007030864302616571,0.054170000510716534,0.02732333463849781
388,57097.0,0.012557577455908367,0.007250818782072613,0.054643851690982015,0.02719932746028688
389,55521.0,0.01282397651339133,0.0073305596080762234,0.05686136777075341,0.027016804452369373
390,54006.0,0.012554160648816799,0.007258452764507648,0.05643817353627375,0.026737769877421026
391,52563.0,0.012708559252706276,0.007381618248577897,0.05648459943306128,0.026387382759735935
392,51198.0,0.012578616352201259,0.00726590882456346,0.054963084495488104,0.025958045236142036
393,49909.0,0.012482718547756918,0.007153018493658458,0.05423871446031778,0.025466348754733616
394,48742.0,0.012596938984859054,0.007365311230560913,0.05377292683927619,0.024886135160641747
395,47636.0,0.012616508522965824,0.007410361911159627,0.05468553195062558,0.02426736081954824
396,46596.0,0.013005408189544166,0.007468452227659027,0.05586316422010473,0.023650098720920252
397,45640.0,0.013102541630148993,0.007646801051709027,0.05521472392638037,0.02298422436459246
398,44764.0,0.013537664194441962,0.007908140470020553,0.05730050933786078,0.02233937985881512
399,43970.0,0.013099840800545827,0.007505117125312713,0.056106436206504434,0.021673868546736412
400,43268.0,0.012988813904039937,0.0073957659240085055,0.05650827401312748,0.021101044651936768
401,42685.0,0.012721096403888955,0.007309359259693101,0.0556167271875366,0.020475576900550546
402,42181.0,0.013347241649083711,0.007467817263696925,0.05568858016642564,0.0198430573006804
403,41766.0,0.013551692764449553,0.007589905664894891,0.05775032322942106,0.019274050663218887
404,41429.0,0.013686065316565691,0.007796471070988921,0.05698906563035555,0.01861015230876922
405,41174.0,0.01425656967989508,0.007723320542089668,0.05722057609170836,0.018021081264875893
406,40997.0,0.013976632436519745,0.007805449179208235,0.05580896163133888,0.017367124423738323
407,40880.0,0.013943248532289627,0.007778864970645793,0.055283757338551856,0.01670743639921722
408,40836.0,0.013566460965814478,0.007493388186893917,0.053653638946028016,0.016088745224801644
409,40815.0,0.013940953080975132,0.007423741271591327,0.05397525419576136,0.015460002450079627
410,40805.0,0.013821835559367725,0.007180492586692807,0.054135522607523585,0.01485112118612915
411,40811.0,0.01413834505402955,0.007546984881527039,0.05353948690304085,0.014285364240033325
412,40818.0,0.013719437503062374,0.007594688617766672,0.05272183840462541,0.013719437503062374
413,40822.0,0.013669099995100681,0.007495958061829406,0.05269217578756553,0.013277154475527901
414,40826.0,0.013398324597070495,0.0074707294371234014,0.051756233772595896,0.012834958114926763
415,40848.0,0.013268703486094791,0.007491186839012926,0.0513611437524481,0.012436349392871133
416,40889.0,0.013059747120252391,0.00741030595025557,0.051285186725036076,0.012032575998434786
417,40955.0,0.0132828714442681,0.007471615187400806,0.05225247222561348,0.011744597729214993
418,41094.0,0.013481286805859737,0.007324670268165669,0.050493989390178615,0.011388523872098117
419,41298.0,0.01334205046249213,0.00731270279432418,0.051818489999515716,0.011138553925129547
420,41577.0,0.013132260624864708,0.007383890131563124,0.050556798229790506,0.010799239964403396
421,41931.0,0.013021392287329184,0.007703131334811953,0.05048770599317927,0.010517278385919725
422,42356.0,0.012678251015204457,0.007366134668051752,0.049414486731513836,0.010246482198507885
423,42854.0,0.01260092406776497,0.007467214262379241,0.049796985112241565,0.009940728986792364
424,43414.0,0.012945132906435713,0.007347860137282904,0.0509743400746303,0.00965126456903303
425,44076.0,0.012591886741083583,0.007260186949813958,0.04955077593248026,0.00934749069788547
426,44808.0,0.01316729155507945,0.007029994643813604,0.04891983574361721,0.009083199428673451
427,45608.0,0.012804771092790738,0.006906683038063498,0.048697596912822314,0.008836169093141555
428,46472.0,0.012652780168703736,0.006390945085212601,0.04800740230676536,0.008521260113616801
429,47410.0,0.01223370596920481,0.006728538283062645,0.04769036068340013,0.008331575616958447
430,48413.0,0.012062875673889245,0.006568483671741061,0.04750790077045422,0.00809699874000785
431,49489.0,0.01194204772777789,0.006506496393137869,0.0467376588736891,0.007880539109701146
432,50713.0,0.012265099678583401,0.006645238893380395,0.047561769171612804,0.007670617001557786
433,52044.0,0.012258857889478133,0.0069364383982783795,0.046403043578510494,0.007474444700637922
434,53489.0,0.011946381498999794,0.006618183177849651,0.04520555628260016,0.00732860962066967
435,55046.0,0.012080805144787996,0.00657631798859136,0.045362060821858084,0.007103150092649784
436,56703.0,0.011904132056504946,0.006013791157434351,0.04377193446554856,0.006948485970759925
437,58469.0,0.011544579178710086,0.006242624296635824,0.042997143785595784,0.006789922865108006
438,60330.0,0.01148682247637991,0.006331841538206531,0.04283109564064313,0.00661362506215813
439,62394.0,0.011299163381094336,0.0063627912940346825,0.042488059749334874,0.006410872840337212
440,64582.0,0.011024743736644886,0.006178192065900715,0.04111052615279799,0.006240128828466136
441,66894.0,0.010718450085209436,0.005830119293210153,0.040227823123150055,0.006054354650641313
442,69336.0,0.010413061036113995,0.005783431406484366,0.039027345102111456,0.005841121495327103
443,71881.0,0.01048955913245503,0.005467369680444067,0.0389671818700352,0.005648224148245016
444,74557.0,0.010609332457046287,0.005351610177448127,0.03861475113000792,0.005458910632133804
445,77345.0,0.010588919775033939,0.005572435192966578,0.03828301764819963,0.005275066261555369
446,80293.0,0.010698317412476803,0.005766380630939185,0.03847159777315581,0.0050938437970931465
447,83344.0,0.010270685352274909,0.0057112689575734305,0.03769917450566328,0.004979362641581877
448,86477.0,0.010372700255559282,0.0057240653584190015,0.03706187772471293,0.004833655191553823
449,89666.0,0.010249146833805456,0.0058216046215957,0.03645752013026119,0.00472865969263712
450,92834.0,0.010341038843527156,0.006043044574186182,0.036333670853351145,0.00465346747958722
451,95985.0,0.010376621347085483,0.005740480283377611,0.036828671146533314,0.004625722769182685
452,99073.0,0.010234877312688623,0.005945111180644575,0.03702320511138252,0.00457238601839048
453,102015.0,0.010076949468215458,0.00587168553644072,0.037033769543694556,0.004567955692790276
454,104786.0,0.009972706277556162,0.005983623766533697,0.037056477010287636,0.004580764605958811
455,107338.0,0.009968510685870801,0.005906575490506624,0.03653878402802362,0.004602284372729136
456,109640.0,0.010260853703028093,0.006147391462969719,0.0368296242247355,0.004660707770886538
457,111614.0,0.01033920475925959,0.006173060727148924,0.03759385023384163,0.004730589352590177
458,113308.0,0.01046704557489321,0.0061778515197514735,0.037852578811734386,0.0048187241854061496
459,114703.0,0.010601292032466457,0.006268362640907387,0.03841224728211119,0.004890892130109936
460,115775.0,0.010494493629885554,0.0064521701576333405,0.038177499460159796,0.004966529907147485
461,116535.0,0.010820783455614193,0.006701849229845111,0.038769468400051486,0.005088599991418887
462,117001.0,0.011051187596687207,0.006863189203511081,0.038461209733250144,0.00518798984624063
463,117194.0,0.011160980937590662,0.006783623735003498,0.03826987729747257,0.0052733075072102665
464,117080.0,0.01139391868807653,0.006807311240177656,0.0380765288691493,0.00538093611206013
465,116800.0,0.01148972602739726,0.006832191780821918,0.03871575342465754,0.005470890410958904
466,116396.0,0.011744389841575312,0.006881679782810406,0.039193786728066254,0.005575792982576721
467,115871.0,0.011780341931976078,0.00680066625816641,0.039233285291401646,0.005661468357052239
468,115275.0,0.011823899371069183,0.006896551724137931,0.03917588375623509,0.005734114075037953
469,114633.0,0.01203841825652299,0.007074751598579816,0.038618896827266144,0.0058185688239861125
470,113966.0,0.012117649123422775,0.007203902918414264,0.0384500640541916,0.0058789463524208975
471,113249.0,0.012238518662416445,0.0072053616367473445,0.038278483695220265,0.005916167030172452
472,112539.0,0.01232461635521908,0.007135304205653151,0.03898204178107145,0.005971263295390931
473,111832.0,0.012348880463552472,0.007055225695686387,0.03969346877459046,0.0060179555046856
474,111047.0,0.012463191261357804,0.007195151602474628,0.03899249867173359,0.006033481318720902
475,110218.0,0.012475276270663594,0.0074035094086265405,0.038342194559872256,0.006060716035493295
476,109326.0,0.012311801401313502,0.0074273274426943274,0.03809706748623383,0.006082725060827251
477,108354.0,0.012182291378260147,0.007521642025213652,0.03733133986747143,0.006109603706369862
478,107301.0,0.01220864670413137,0.0073717859106625285,0.03688688828622287,0.006113642929702426
479,106137.0,0.012248320566814588,0.00731130519988317,0.037112411317448205,0.006161847423612878
480,104849.0,0.012274795181642172,0.007114993943671375,0.038111951473070796,0.006180316455092562
481,103335.0,0.01239657424880244,0.007286979242270286,0.03749939517104563,0.0062321575458460345
482,101645.0,0.01238624624920065,0.0073195927000836245,0.0382802892419696,0.0062669093413350386
483,99779.0,0.012647951973862235,0.007666943946120927,0.03834474187955381,0.006364064582727829
484,97733.0,0.012974123376955584,0.007899071961364124,0.03899399384036099,0.0064563658129802625
485,95529.0,0.013283924253368088,0.007945231291021575,0.037883783981827505,0.006584387986894032
486,93162.0,0.013718039544020094,0.008114896631673859,0.0390609905326206,0.006708743908460531
487,90661.0,0.013986168253162881,0.008063003937746109,0.04078931403800973,0.006871753013975138
488,87953.0,0.014178026900731073,0.008538651325139562,0.04048753311427694,0.0070605891783111436
489,85114.0,0.014039993420588858,0.00828300867072397,0.04080409803322602,0.007260850153911225
490,82167.0,0.014154100794722943,0.007983740431073302,0.04129395012596298,0.007472586318108243
491,79131.0,0.014406490503089814,0.008504884305771442,0.041412341560197644,0.007734010691132426
492,76047.0,0.014675135113811195,0.00865254382158402,0.042868226228516576,0.008008205451891593
493,72921.0,0.014920256167633466,0.008598346155428477,0.042827169128234664,0.008269222857613034
494,69782.0,0.015462440170817689,0.00877016995786879,0.045212232380843195,0.008540884468774183
495,66606.0,0.01610965979040927,0.00929345704591178,0.04639221691739483,0.008858060835360178
496,63450.0,0.016706067769897557,0.009440504334121356,0.047344365642237984,0.009188337273443656
497,60336.0,0.01703792097586847,0.009844868735083532,0.04839565102094935,0.009529965526385574
498,57286.0,0.017456272038543448,0.010211919142547918,0.048563348811227876,0.009880249973815591
499,54365.0,0.01765841993929918,0.010245562402280878,0.04850547227076244,0.01026395658971765
500,51527.0,0.01824286296504745,0.010344091447202438,0.050090243949773905,0.010615793661575485
501,48790.0,0.019245747079319534,0.010473457675753228,0.05179340028694405,0.011006353761016602
502,46144.0,0.019417475728155338,0.011030686546463246,0.05196775312066574,0.011399098474341193
503,43620.0,0.019922054103622192,0.011875286565795506,0.05389729481889042,0.01180651077487391
504,41226.0,0.01964779508077427,0.011546111677096977,0.05394653859215059,0.012298064328336487
505,38964.0,0.01978749615029258,0.012139410738117237,0.053870239195154504,0.012729699209526742
506,36894.0,0.02013877595272944,0.0125765707161056,0.05518512495256681,0.013227082994524854
507,34927.0,0.020843473530506484,0.012884015231769118,0.05797806854296103,0.01362842500071578
508,33069.0,0.021470259155099942,0.013365992319090386,0.06011672563427984,0.014091747558136018
509,31292.0,0.02198645021091653,0.012878691039243257,0.06170906301930206,0.014604371724402402
510,29614.0,0.02275950563922469,0.013946106571216317,0.06250422097656513,0.015026676571891672
511,28032.0,0.023401826484018264,0.014269406392694063,0.06367722602739725,0.01548230593607306
512,26539.0,0.02411545272994461,0.01484607558687215,0.06360450657522891,0.015976487433588305
513,25192.0,0.024134645919339472,0.01480628771038425,0.06406795808193078,0.016394093362972373
514,23904.0,0.02547690763052209,0.015394912985274432,0.06710174029451138,0.016817269076305222
515,22687.0,0.026138317097897476,0.01573588398642394,0.06911447084233262,0.017234539604178603
516,21518.0,0.026164141648852123,0.015661306812900826,0.07175388047216284,0.0176131610744493
517,20419.0,0.02654390518634605,0.01601449630246339,0.07208972035848964,0.017973456094813652
518,19381.0,0.026520819359166194,0.01645941901862649,0.07161653165471338,0.01831690831226459
519,18406.0,0.027599695751385416,0.017005324350755188,0.07193306530479192,0.018743887862653484
520,17525.0,0.028017118402282454,0.017974322396576318,0.07252496433666192,0.019172610556348075
521,16682.0,0.029253087159812972,0.017803620668984534,0.0741517803620669,0.019661911041841507
522,15875.0,0.03011023622047244,0.018078740157480316,0.07905511811023622,0.02015748031496063
523,15101.0,0.031189987418051783,0.018674259982782597,0.07727965035428118,0.020660883385206278
524,14360.0,0.03203342618384401,0.019080779944289694,0.07889972144846796,0.021448467966573816
525,13655.0,0.03288172830465031,0.02006590992310509,0.07960454046136946,0.022336140607835956
526,12980.0,0.032357473035439135,0.02110939907550077,0.08212634822804314,0.023343605546995376
527,12365.0,0.03348160129397493,0.020460978568540233,0.08257177517185604,0.024423776789324707
528,11771.0,0.03483136521960751,0.021918273723557896,0.08529436751338035,0.02531645569620253
529,11207.0,0.03533505844561435,0.02195056661015437,0.08931917551530294,0.02650129383421076
530,10675.0,0.03531615925058548,0.022576112412177985,0.09180327868852459,0.027728337236533958
531,10178.0,0.03674592257810965,0.023285517783454508,0.09196305757516211,0.028689329927294165
532,9717.0,0.03704847175054029,0.02336111968714624,0.09241535453329217,0.02963877740043223
533,9296.0,0.03754302925989673,0.02248278829604131,0.09165232358003442,0.03055077452667814
534,8929.0,0.03729420987792586,0.023854854966961585,0.09295553813416955,0.03091051629521783
535,8597.0,0.03652436896591835,0.02361288821681982,0.09445155286727928,0.031173665232057696
536,8297.0,0.03724237676268531,0.023864047245992528,0.09762564782451488,0.03109557671447511
537,8027.0,0.037623022299738386,0.024666749719696027,0.09966363523109506,0.031020306465678337
538,7788.0,0.03697996918335902,0.02465331278890601,0.10143810991268619,0.030559835644581406
539,7580.0,0.03680738786279683,0.024274406332453827,0.10290237467018469,0.029683377308707123
540,7392.0,0.03720238095238095,0.024350649350649352,0.09780844155844155,0.028814935064935064
541,7239.0,0.037574250587097666,0.02403646912556983,0.09683657963807156,0.027766266058847907
542,7094.0,0.038765153650972654,0.024245841556244714,0.10064843529743445,0.026783197067944742
543,6953.0,0.04012656407306199,0.023011649647634115,0.10081979001869697,0.02588810585358838
544,6825.0,0.03794871794871795,0.024175824175824177,0.09963369963369964,0.024468864468864468
545,6704.0,0.03714200477326969,0.02356801909307876,0.09874701670644391,0.023717183770883055
546,6589.0,0.03596903930793747,0.023068750948550616,0.09789042343299438,0.022916982850204888
547,6482.0,0.03455723542116631,0.023295279234804074,0.09657513113236656,0.022061092255476703
548,6398.0,0.03297905595498593,0.022819631134729602,0.09299781181619256,0.021569240387621133
549,6332.0,0.03300694883133291,0.021320277953253315,0.0950726468730259,0.021162349968414405
550,6286.0,0.0334075723830735,0.020680878141902642,0.09656379255488387,0.020521794463888004
551,6284.0,0.032622533418204966,0.021164863144493954,0.09325270528325907,0.020369191597708464
552,6321.0,0.03369719981015662,0.017402309761113746,0.09017560512577123,0.0196171491852555
553,6401.0,0.03343227620684268,0.01890329635994376,0.08826745820965474,0.01905952194969536
554,6527.0,0.032020836525203,0.01807874980848782,0.08349931055615137,0.018385169296767274
555,6693.0,0.029284326908710592,0.01733154041535933,0.07634842372628119,0.01748095024652622
556,6900.0,0.027246376811594204,0.01681159420289855,0.07376811594202899,0.01681159420289855
557,7148.0,0.02672076105204253,0.0155288192501399,0.07386681589255736,0.01594851706771125
558,7448.0,0.02537593984962406,0.015843179377013964,0.06901181525241676,0.015037593984962405
559,7788.0,0.023754494093477144,0.015023112480739599,0.06343091936312276,0.014252696456086287
560,8165.0,0.023025107164727495,0.014451928965094916,0.06111451316595223,0.013349663196570728
561,8576.0,0.021338619402985076,0.013875932835820896,0.05783582089552239,0.012709888059701493
562,9028.0,0.018941072219760744,0.01362428001772264,0.053943287549844926,0.012184315463003987
563,9512.0,0.01682085786375105,0.011984861227922625,0.049936921783010936,0.011669470142977293
564,10030.0,0.016151545363908275,0.010967098703888335,0.04805583250249252,0.011166500498504487
565,10619.0,0.015820698747528016,0.010264620020717583,0.045861192202655617,0.010829644975986439
566,11260.0,0.015097690941385435,0.009413854351687389,0.04413854351687389,0.010213143872113677
567,11953.0,0.014724336986530579,0.0086170835773446,0.04325273989793357,0.009788337655818623
568,12704.0,0.013617758186397984,0.007950251889168767,0.042899874055415614,0.009288413098236775
569,13505.0,0.01310625694187338,0.00762680488707886,0.03820807108478341,0.008885597926693817
570,14364.0,0.012183235867446393,0.006752993595098858,0.03682818156502367,0.008563074352548036
571,15280.0,0.011256544502617802,0.006151832460732984,0.03363874345549738,0.008049738219895288
572,16280.0,0.010995085995085994,0.005835380835380835,0.03366093366093366,0.007555282555282555
573,17338.0,0.010785557734456108,0.005883031491521513,0.032702733879340175,0.006978890298765717
574,18449.0,0.011220120331725297,0.005637161905794352,0.03214266355900049,0.006396010623882053
575,19609.0,0.010403386200214188,0.0050487021265745325,0.0315671375388852,0.006017644958947422
576,20794.0,0.010291430220255844,0.004760988746753871,0.030778109069924016,0.005530441473501972
577,22007.0,0.010087699368382788,0.004680328986231654,0.0286726950515745,0.005043849684191394
578,23232.0,0.009771005509641873,0.004476584022038568,0.028107782369146007,0.004691804407713498
579,24495.0,0.009920391916717697,0.004817309655031639,0.0290263319044703,0.004409063074096754
580,25763.0,0.009626208127935411,0.004619027287194814,0.02849047083026045,0.004192058378294453
581,27028.0,0.00943466035222732,0.004217848157466331,0.028784963741305312,0.003995856149178629
582,28289.0,0.00950899642970766,0.004312630351019831,0.029340026158577538,0.003888437201739192
583,29526.0,0.009212219738535529,0.004267425320056899,0.029736503420713947,0.003861003861003861
584,30762.0,0.007314218841427736,0.0032182562902282035,0.02538846628957805,0.0039009167154281255
585,31991.0,0.00750210996842862,0.0031883967365821638,0.02628864368103529,0.003907348941889907
586,33243.0,0.007369972625815961,0.0033691303432301536,0.025779863429895016,0.004000842282585807
587,34501.0,0.00965189414799571,0.004463638735109127,0.03028897713109765,0.0040868380626648505
588,35759.0,0.009787745742330602,0.004642187980648228,0.030481836740401017,0.004222713163119774
589,37017.0,0.009860334440932544,0.004241294540346327,0.03139098252154415,0.004349352999972985
590,38245.0,0.00996208654726108,0.0041835534056739445,0.031141325663485424,0.0044188782847431034
591,39476.0,0.009626101935353126,0.004382409565305502,0.030372884790758944,0.004585064342891884
592,40698.0,0.009681065408619589,0.004177109440267335,0.030099759201926386,0.004717676544301931
593,41919.0,0.009804623201889358,0.00422242897015673,0.03072592380543429,0.004818817242777738
594,43117.0,0.010065635364241482,0.0044993853932323675,0.031055036296588352,0.0049168541410580515
595,44288.0,0.01013818641618497,0.0048094291907514455,0.03106936416184971,0.00501264450867052
596,45423.0,0.01030315038636814,0.004865376571340511,0.03088743588050107,0.005085529357374018
597,46495.0,0.010366706097429831,0.004774706957737391,0.032003441230239814,0.005183353048714916
598,47527.0,0.010436173122646076,0.004797273128958277,0.03231847160561365,0.005281208576177751
599,48513.0,0.010636324284212479,0.004905901510935213,0.03242429864160122,0.005359388205223342
600,49473.0,0.010813979342267499,0.0048713439653952665,0.03258342934529946,0.005477735330382229
601,50389.0,0.011034154279703903,0.004802635495842347,0.03387644128678878,0.005596459544741908
602,51260.0,0.011100273117440499,0.005033164260632072,0.034978540772532186,0.005715957861880608
603,52092.0,0.01111495047224142,0.00504875988635491,0.034938186285802045,0.005816632112416494
604,52867.0,0.011349234872415685,0.00514498647549511,0.03616622846009798,0.005958348308018235
605,53625.0,0.00841025641025641,0.0031515151515151517,0.029184149184149185,0.006060606060606061
606,54368.0,0.011606091818716892,0.004947763390229547,0.036455267804590935,0.006180105944673337
607,55093.0,0.011925289964242282,0.005046013105113172,0.03617519467082932,0.006316591944530158
608,55798.0,0.012133051363848166,0.005233162478941898,0.03768952292196853,0.006433922362808703
609,56481.0,0.012004036755723164,0.00525840548148935,0.037517041128875196,0.006550875515660134
610,57135.0,0.011971646101338934,0.005513258072985036,0.03717511157784195,0.006685919313905662
611,57730.0,0.011640394941971246,0.0051619608522432015,0.037103758877533345,0.006807552399099255
612,58283.0,0.008973457097266784,0.0037575279240945046,0.03194756618568022,0.0069316953485578986
613,58774.0,0.009136693095586484,0.0036750944295096473,0.0323442338448974,0.007060945315956035
614,59189.0,0.011961682069303418,0.005575360286539728,0.03816587541604014,0.0071972832789876495
615,59520.0,0.012231182795698925,0.005544354838709678,0.0396505376344086,0.0073420698924731185
616,59764.0,0.01224817615956094,0.005689043571380764,0.03999062981058831,0.007529616491533365
617,59919.0,0.012400073432467164,0.005540813431465812,0.04063819489644353,0.007660341460972313
618,59981.0,0.012337240126039912,0.00548507027225288,0.040312765709141225,0.007869158566879511
619,59979.0,0.009903466213174611,0.003834675469747745,0.034178629186882074,0.008052818486470265
620,59924.0,0.010196248581536614,0.0039216340698217745,0.03506107736466191,0.008260463253454375
621,59790.0,0.01256062886770363,0.005636394045827061,0.04142833249707309,0.008446228466298712
622,59609.0,0.012716200573738864,0.005502524786525524,0.042023855458068415,0.00867318693485883
623,59381.0,0.012849227867499705,0.005439450329229888,0.041848402687728395,0.008891733045923781
624,59106.0,0.01032044124115995,0.003975907691266538,0.03617230061245897,0.009085372043447365
625,58769.0,0.012659735574877911,0.005411016011842978,0.041824771563239126,0.009290612397692662
626,58383.0,0.010362605552986315,0.003956631211140229,0.036774403507870444,0.009471935323638731
627,57944.0,0.010406599475355516,0.004003865801463482,0.0370530167057849,0.009612729531961895
628,57406.0,0.012960317736821936,0.00562658955509877,0.044002369090338986,0.009772497648329444
629,56788.0,0.013083750088046771,0.005617383954356554,0.044886243572585756,0.009896456997957315
630,56087.0,0.012944176012266656,0.005651933603152246,0.04594647601048371,0.009984488384117531
631,55301.0,0.013182401764886711,0.005641850961103778,0.04688884468635287,0.010072150594021808
632,54442.0,0.013372028948238492,0.005675765034348481,0.046930678520260095,0.010175967084236435
633,53512.0,0.01338017640902975,0.005867842726865002,0.046550306473314394,0.010259381073404097
634,52521.0,0.013594562175129948,0.005902400944384151,0.047752327640372426,0.010357761657241865
635,51461.0,0.013485940809545093,0.005985114941411943,0.048561046229183266,0.010454518956102679
636,50364.0,0.014256214756572155,0.00647287745214836,0.049559208958780084,0.010622666984353903
637,49238.0,0.014419757098176205,0.006722450140135667,0.050915959218489786,0.010784353548072627
638,48097.0,0.014824209410150321,0.007110630600661164,0.05129218038547103,0.010998606981724432
639,46956.0,0.01501405571173013,0.007240821194309566,0.052687622455064316,0.011244569384104269
640,45825.0,0.015210038188761594,0.007223131478450627,0.05287506819421713,0.011500272776868522
641,44715.0,0.015788885161578888,0.007514256960751426,0.0547020015654702,0.011808118081180811
642,43621.0,0.016116090873661768,0.007909034639279246,0.055592489855803395,0.012104261708809978
643,42561.0,0.015883085453819223,0.008176499612321139,0.056577618007095695,0.01235873217264632
644,41543.0,0.016224153286955683,0.008063933755385985,0.05637532195556411,0.012661579568158294
645,40567.0,0.01575171937781941,0.007567727463209013,0.0571153893558804,0.012892252323316982
646,39664.0,0.015883420734167004,0.00781565147236789,0.05687777329568374,0.01313533682936668
647,38796.0,0.01634189091658934,0.007964738632848748,0.05706773894215898,0.013377667800804207
648,37976.0,0.01648409521803244,0.00811038550663577,0.057825995365493994,0.013508531704234253
649,37205.0,0.016556914393226718,0.007902163687676388,0.057653541190700174,0.013654078752855799
650,36485.0,0.01685624229135261,0.008112923119090037,0.05772235165136357,0.013704262025489928
651,35818.0,0.0171143000725892,0.008403595957339884,0.058685577084147636,0.013764029259031772
652,35206.0,0.017212975061069134,0.008265636539226268,0.05922285973981708,0.013719252400159063
653,34673.0,0.017419894442361493,0.008421538372797277,0.05918149568828772,0.013641738528538056
654,34191.0,0.01725600304173613,0.008598754058085462,0.05881664765581586,0.013512327805562867
655,33768.0,0.017176024638711207,0.008380715470267709,0.05993840322198531,0.013296612177209193
656,33412.0,0.01729917394947923,0.0080809290075422,0.0602777445229259,0.013198850712318928
657,33126.0,0.016995713336955865,0.008029946265773108,0.062216989675783374,0.012950552436152871
658,32909.0,0.01650004558023641,0.008325989850800693,0.059436628277978666,0.012671305721839011
659,32754.0,0.01602857666239238,0.008243267997801795,0.05910728460646028,0.012456493863344935
660,32688.0,0.0157856093979442,0.007923396965247185,0.058951297112090066,0.012114537444933921
661,32674.0,0.015425108649078778,0.007712554324539389,0.05863989716594234,0.01187488522984636
662,32715.0,0.015252942075500535,0.00761118752865658,0.05881094299251108,0.011615466911202812
663,32805.0,0.01511964639536656,0.007681755829903978,0.05715592135345222,0.01133973479652492
664,32937.0,0.015210857090809727,0.007863496979081277,0.05707866533078301,0.011203206120776027
665,33106.0,0.014649912402585634,0.007702531263215127,0.05376668881773697,0.010994985803177672
666,33301.0,0.014083661151316778,0.0076273985766193205,0.053932314344914564,0.010870544428095253
667,33524.0,0.014079465457582627,0.007367855864455316,0.05330509485741558,0.010768404724973153
668,33750.0,0.013955555555555556,0.0072,0.05294814814814815,0.010666666666666666
669,33973.0,0.01401112648279516,0.007388220057104171,0.0530421216848674,0.010537780001766108
670,34194.0,0.01383283617008832,0.006989530326957946,0.05164648768789846,0.010440428145288647
671,34401.0,0.01311008400918578,0.006947472457196012,0.05153919944187669,0.010348536379756402
672,34593.0,0.012921689359118896,0.006880004625213193,0.05058826930303819,0.010146561443066516
673,34774.0,0.012796917237016162,0.006930465290159314,0.04989359866566975,0.010007476850520504
674,34943.0,0.012763643648227112,0.007011418595999199,0.048965458031651546,0.009787367999313167
675,35104.0,0.01267661804922516,0.007007748404740201,0.048142661804922514,0.009628532360984503
676,35264.0,0.012987749546279492,0.006890880217785844,0.04866152450090744,0.00941470054446461
677,35451.0,0.012665369101012666,0.006685283913006685,0.04792530535104793,0.009223999323009224
678,35655.0,0.012901416351142897,0.006590940961996915,0.04731454213995232,0.009002944888514934
679,35887.0,0.01259509014406331,0.006213949340986987,0.04631203499874607,0.008749686516008583
