GEO_CODE_(POR),GEO_NAME,GEO_CODE_(POW),GEO_NAME,Dim:_Sex_(3):_Member_ID:_[1]:_Total_-_Sex,Dim:_Sex_(3):_Member_ID:_[2]:_Male,Dim:_Sex_(3):_Member_ID:_[3]:_Female
3543042,Barrie,3519049,King,220,155,65
3543042,Barrie,3519048,Newmarket,1295,600,695
3543042,Barrie,3519046,Aurora,535,300,235
3543042,Barrie,3519044,Whitchurch-Stouffville,105,85,20
3543042,Barrie,3519038,Richmond_Hill,330,170,160
3543042,Barrie,3519036,Markham,390,230,160
3543042,Barrie,3519028,Vaughan,1900,1405,495
3543042,Barrie,3515014,Peterborough,20,0,10
3543042,Barrie,3506008,Ottawa,60,35,25
3543050,Mnjikaning_First_Nation_32,3543052,Orillia,35,20,15
3543050,Mnjikaning_First_Nation_32,3543050,Mnjikaning_First_Nation_32,230,100,130
3543050,Mnjikaning_First_Nation_32,3543019,Ramara,25,10,15
3543052,Orillia,3544018,Bracebridge,90,50,40
3543052,Orillia,3544002,Gravenhurst,170,95,75
3543052,Orillia,3543074,Midland,50,30,25
3543052,Orillia,3543072,Penetanguishene,40,15,25
3543052,Orillia,3543052,Orillia,6715,2605,4115
3543052,Orillia,3543050,Mnjikaning_First_Nation_32,810,370,440
3543052,Orillia,3543042,Barrie,1030,575,450
3543052,Orillia,3543023,Oro-Medonte,450,280,170
3543052,Orillia,3543021,Essa,30,10,10
3543052,Orillia,3543019,Ramara,460,230,235
3543052,Orillia,3543017,Innisfil,35,30,10
3543052,Orillia,3543015,Severn,655,385,270
3543052,Orillia,3543014,Bradford_West_Gwillimbury,35,20,15
3543052,Orillia,3543009,Springwater,55,35,25
3543052,Orillia,3543007,New_Tecumseth,85,75,10
3543052,Orillia,3521010,Brampton,40,30,10
3543052,Orillia,3521005,Mississauga,90,65,20
3543052,Orillia,3520005,Toronto,180,110,70
3543052,Orillia,3519036,Markham,20,10,10
3543052,Orillia,3519028,Vaughan,60,60,0
3543052,Orillia,3516010,Kawartha_Lakes,60,20,45
3543064,Wasaga_Beach,3543074,Midland,50,10,35
3543064,Wasaga_Beach,3543072,Penetanguishene,55,35,25
3543064,Wasaga_Beach,3543064,Wasaga_Beach,1705,590,1115
3543064,Wasaga_Beach,3543052,Orillia,55,30,25
3543064,Wasaga_Beach,3543042,Barrie,655,320,330
3543064,Wasaga_Beach,3543031,Collingwood,1100,375,725
3543064,Wasaga_Beach,3543023,Oro-Medonte,35,25,10
3543064,Wasaga_Beach,3543021,Essa,255,180,70
3543064,Wasaga_Beach,3543017,Innisfil,45,30,20
3543064,Wasaga_Beach,3543009,Springwater,150,65,85
3543064,Wasaga_Beach,3543007,New_Tecumseth,250,215,40
3543064,Wasaga_Beach,3543005,Clearview,290,190,105
3543064,Wasaga_Beach,3543003,Adjala-Tosorontio,20,10,10
3543064,Wasaga_Beach,3542045,The_Blue_Mountains,225,120,100
3543064,Wasaga_Beach,3524001,Oakville,25,20,10
3543064,Wasaga_Beach,3521024,Caledon,35,30,10
3543064,Wasaga_Beach,3521010,Brampton,120,90,30
3543064,Wasaga_Beach,3521005,Mississauga,140,120,25
3543064,Wasaga_Beach,3520005,Toronto,275,150,125
3543064,Wasaga_Beach,3519038,Richmond_Hill,30,10,25
3543064,Wasaga_Beach,3519036,Markham,35,10,25
3543064,Wasaga_Beach,3519028,Vaughan,85,50,35
3543068,Tiny,3543074,Midland,1315,585,730
3543068,Tiny,3543072,Penetanguishene,700,270,435
3543068,Tiny,3543071,Tay,70,40,35
3543068,Tiny,3543068,Tiny,385,230,160
3543068,Tiny,3543064,Wasaga_Beach,70,25,40
3543068,Tiny,3543052,Orillia,60,15,50
3543068,Tiny,3543042,Barrie,430,225,210
3543068,Tiny,3543031,Collingwood,55,30,20
3543068,Tiny,3543023,Oro-Medonte,50,40,10
3543068,Tiny,3543021,Essa,20,10,15
3543068,Tiny,3543017,Innisfil,20,10,10
3543068,Tiny,3543009,Springwater,170,95,75
3543068,Tiny,3543007,New_Tecumseth,30,30,0
3543068,Tiny,3542045,The_Blue_Mountains,25,15,10
3543068,Tiny,3524001,Oakville,20,15,0
3543068,Tiny,3521005,Mississauga,105,70,40
3543068,Tiny,3520005,Toronto,175,115,60
3543068,Tiny,3519028,Vaughan,50,40,10
3543069,Christian_Island_30,3543069,Christian_Island_30,145,55,85
3543071,Tay,3544065,Georgian_Bay,80,60,20
3543071,Tay,3543074,Midland,1545,660,880
3543071,Tay,3543072,Penetanguishene,360,160,200
3543071,Tay,3543071,Tay,355,175,180
3543071,Tay,3543068,Tiny,45,20,25
3543071,Tay,3543064,Wasaga_Beach,25,0,15
3543071,Tay,3543052,Orillia,225,90,140
3543071,Tay,3543050,Mnjikaning_First_Nation_32,25,20,10
3543071,Tay,3543042,Barrie,355,140,210
3543071,Tay,3543023,Oro-Medonte,50,30,20
3543071,Tay,3543015,Severn,195,90,105
3543071,Tay,3543009,Springwater,100,70,30
3543071,Tay,3543007,New_Tecumseth,40,35,10
3543071,Tay,3521005,Mississauga,20,10,10
3543071,Tay,3520005,Toronto,80,65,15
3543071,Tay,3519028,Vaughan,25,20,0
3543072,Penetanguishene,3543074,Midland,1245,545,700
3543072,Penetanguishene,3543072,Penetanguishene,1180,515,670
3543072,Penetanguishene,3543071,Tay,50,25,25
3543072,Penetanguishene,3543068,Tiny,110,75,35
3543072,Penetanguishene,3543064,Wasaga_Beach,20,10,15
3543072,Penetanguishene,3543052,Orillia,30,20,15
3543072,Penetanguishene,3543042,Barrie,165,105,60
3543072,Penetanguishene,3543009,Springwater,40,30,10
3543072,Penetanguishene,3520005,Toronto,40,20,20
3543074,Midland,3544065,Georgian_Bay,20,10,15
3543074,Midland,3543074,Midland,3690,1640,2050
3543074,Midland,3543072,Penetanguishene,880,375,510
3543074,Midland,3543071,Tay,180,55,120
3543074,Midland,3543068,Tiny,125,55,70
3543074,Midland,3543064,Wasaga_Beach,30,10,20
3543074,Midland,3543052,Orillia,90,20,70
3543074,Midland,3543042,Barrie,325,205,120
3543074,Midland,3543023,Oro-Medonte,35,20,10
3543074,Midland,3543017,Innisfil,20,15,10
3543074,Midland,3543015,Severn,70,40,25
3543074,Midland,3543009,Springwater,80,40,40
3543074,Midland,3543007,New_Tecumseth,60,45,10
3543074,Midland,3521005,Mississauga,25,20,10
3543074,Midland,3520005,Toronto,70,45,25
3544002,Gravenhurst,3544065,Georgian_Bay,25,15,10
3544002,Gravenhurst,3544053,Muskoka_Lakes,190,125,65
3544002,Gravenhurst,3544042,Huntsville,55,40,10
3544002,Gravenhurst,3544018,Bracebridge,815,345,465
3544002,Gravenhurst,3544002,Gravenhurst,1640,680,955
3544002,Gravenhurst,3543052,Orillia,235,65,170
3544002,Gravenhurst,3543050,Mnjikaning_First_Nation_32,80,35,45
3544002,Gravenhurst,3543042,Barrie,100,55,45
3544002,Gravenhurst,3543019,Ramara,40,15,25
3544002,Gravenhurst,3543015,Severn,70,30,40
3544002,Gravenhurst,3543007,New_Tecumseth,30,25,10
3544002,Gravenhurst,3524001,Oakville,25,10,10
3544002,Gravenhurst,3521005,Mississauga,20,10,10
3544002,Gravenhurst,3520005,Toronto,100,45,50
3544002,Gravenhurst,3519028,Vaughan,20,20,0
3544018,Bracebridge,3549003,Seguin,30,30,10
3544018,Bracebridge,3546018,Algonquin_Highlands,35,30,10
3544018,Bracebridge,3544053,Muskoka_Lakes,340,190,145
3544018,Bracebridge,3544042,Huntsville,395,190,205
3544018,Bracebridge,3544027,Lake_of_Bays,30,30,0
3544018,Bracebridge,3544018,Bracebridge,3775,1570,2205
3544018,Bracebridge,3544002,Gravenhurst,665,305,360
3544018,Bracebridge,3543052,Orillia,110,65,45
3544018,Bracebridge,3543042,Barrie,25,20,10
3544018,Bracebridge,3521005,Mississauga,30,20,0
3544018,Bracebridge,3520005,Toronto,80,50,25
3544018,Bracebridge,3519028,Vaughan,20,20,0
3544027,Lake_of_Bays,3544042,Huntsville,410,180,230
3544027,Lake_of_Bays,3544027,Lake_of_Bays,225,115,115
3544027,Lake_of_Bays,3544018,Bracebridge,120,35,85
3544027,Lake_of_Bays,3520005,Toronto,85,45,45
3544042,Huntsville,3549032,Parry_Sound,45,25,15
3544042,Huntsville,3549022,Burk's_Falls,20,10,0
3544042,Huntsville,3549003,Seguin,35,10,25
3544042,Huntsville,3546024,Dysart_et_al,25,15,10
3544042,Huntsville,3546018,Algonquin_Highlands,20,15,10
3544042,Huntsville,3544053,Muskoka_Lakes,130,90,40
3544042,Huntsville,3544042,Huntsville,5380,2300,3085
3544042,Huntsville,3544027,Lake_of_Bays,205,115,90
3544042,Huntsville,3544018,Bracebridge,785,365,420
3544042,Huntsville,3544002,Gravenhurst,135,90,50
3544042,Huntsville,3543052,Orillia,35,25,15
3544042,Huntsville,3543042,Barrie,45,30,20
3544042,Huntsville,3521010,Brampton,20,15,0
3544042,Huntsville,3521005,Mississauga,20,20,10
3544042,Huntsville,3520005,Toronto,80,45,40
3544053,Muskoka_Lakes,3549032,Parry_Sound,30,15,20
3544053,Muskoka_Lakes,3549003,Seguin,40,25,15
3544053,Muskoka_Lakes,3544065,Georgian_Bay,50,10,40
3544053,Muskoka_Lakes,3544053,Muskoka_Lakes,680,325,355
3544053,Muskoka_Lakes,3544042,Huntsville,115,50,65
3544053,Muskoka_Lakes,3544018,Bracebridge,490,195,290
3544053,Muskoka_Lakes,3544002,Gravenhurst,200,100,100
3544053,Muskoka_Lakes,3520005,Toronto,125,70,60
3544053,Muskoka_Lakes,3519038,Richmond_Hill,25,25,10
3544053,Muskoka_Lakes,3519036,Markham,25,10,10
3544053,Muskoka_Lakes,3519028,Vaughan,20,10,10
3544065,Georgian_Bay,3549032,Parry_Sound,45,10,30
3544065,Georgian_Bay,3544065,Georgian_Bay,190,120,70
3544065,Georgian_Bay,3544053,Muskoka_Lakes,60,40,20
3544065,Georgian_Bay,3543074,Midland,60,30,35
3544065,Georgian_Bay,3543071,Tay,20,10,15
3544065,Georgian_Bay,3543052,Orillia,20,0,20
3544065,Georgian_Bay,3543042,Barrie,35,30,0
3544065,Georgian_Bay,3543015,Severn,80,30,50
3544065,Georgian_Bay,3521010,Brampton,20,15,0
3544065,Georgian_Bay,3520005,Toronto,65,40,25
3546005,Highlands_East,3546024,Dysart_et_al,135,60,75
3546005,Highlands_East,3546015,Minden_Hills,35,10,25
3546005,Highlands_East,3546005,Highlands_East,185,85,100
3546005,Highlands_East,3520005,Toronto,30,10,20
3546005,Highlands_East,3515014,Peterborough,35,10,25
3546005,Highlands_East,3512061,Bancroft,185,50,130
3546005,Highlands_East,3512058,Faraday,25,25,0
3546015,Minden_Hills,3546024,Dysart_et_al,485,215,260
3546015,Minden_Hills,3546018,Algonquin_Highlands,25,20,10
3546015,Minden_Hills,3546015,Minden_Hills,800,355,445
3546015,Minden_Hills,3543042,Barrie,20,20,0
3546015,Minden_Hills,3520005,Toronto,95,55,40
3546015,Minden_Hills,3516010,Kawartha_Lakes,155,70,80
3546018,Algonquin_Highlands,3546024,Dysart_et_al,100,30,65
3546018,Algonquin_Highlands,3546018,Algonquin_Highlands,135,60,75
3546018,Algonquin_Highlands,3546015,Minden_Hills,120,55,65
3546018,Algonquin_Highlands,3544042,Huntsville,25,15,10
3546018,Algonquin_Highlands,3520005,Toronto,40,30,15
3546024,Dysart_et_al,3546024,Dysart_et_al,1245,515,735
3546024,Dysart_et_al,3546018,Algonquin_Highlands,40,25,15
3546024,Dysart_et_al,3546015,Minden_Hills,240,125,120
3546024,Dysart_et_al,3546005,Highlands_East,60,15,40
3546024,Dysart_et_al,3520005,Toronto,40,20,20
3546024,Dysart_et_al,3519036,Markham,20,10,0
3546024,Dysart_et_al,3519028,Vaughan,20,10,10
3546024,Dysart_et_al,3518029,Uxbridge,35,15,15
3546024,Dysart_et_al,3518013,Oshawa,25,10,15
3546024,Dysart_et_al,3516010,Kawartha_Lakes,25,10,15
3547002,Arnprior,3547076,Petawawa,20,20,0
3547002,Arnprior,3547048,Renfrew,105,65,40
3547002,Arnprior,3547003,McNab_Braeside,85,35,50
3547002,Arnprior,3547002,Arnprior,1455,660,795
3547002,Arnprior,3509030,Mississippi_Mills,55,10,55
3547002,Arnprior,3509028,Carleton_Place,20,0,15
3547002,Arnprior,3506008,Ottawa,1350,700,645
3547003,McNab_Braeside,3547064,Pembroke,35,0,25
3547003,McNab_Braeside,3547056,Whitewater_Region,40,25,10
3547003,McNab_Braeside,3547048,Renfrew,275,95,180
3547003,McNab_Braeside,3547046,Horton,20,10,10
3547003,McNab_Braeside,3547008,Greater_Madawaska,20,15,10
3547003,McNab_Braeside,3547003,McNab_Braeside,195,105,85
3547003,McNab_Braeside,3547002,Arnprior,1130,485,645
3547003,McNab_Braeside,3509030,Mississippi_Mills,85,30,55
3547003,McNab_Braeside,3509028,Carleton_Place,25,10,15
3547003,McNab_Braeside,3506008,Ottawa,1055,555,500
3547008,Greater_Madawaska,3547048,Renfrew,190,85,110
3547008,Greater_Madawaska,3547008,Greater_Madawaska,125,55,70
3547008,Greater_Madawaska,3547002,Arnprior,65,40,25
3547008,Greater_Madawaska,3506008,Ottawa,165,95,70
3547020,Brudenell_Lyndoch_and_Raglan,3547030,Madawaska_Valley,115,50,65
3547020,Brudenell_Lyndoch_and_Raglan,3547020,Brudenell_Lyndoch_and_Raglan,110,80,35
3547020,Brudenell_Lyndoch_and_Raglan,3512061,Bancroft,35,15,15
3547020,Brudenell_Lyndoch_and_Raglan,3506008,Ottawa,20,0,10
3547030,Madawaska_Valley,3548001,South_Algonquin,100,95,10
3547030,Madawaska_Valley,3547064,Pembroke,25,0,25
3547030,Madawaska_Valley,3547033,Killaloe_Hagarty_and_Richards,60,20,45
3547030,Madawaska_Valley,3547030,Madawaska_Valley,830,350,480
3547030,Madawaska_Valley,3547020,Brudenell_Lyndoch_and_Raglan,20,0,20
3547030,Madawaska_Valley,3512061,Bancroft,30,10,25
3547033,Killaloe_Hagarty_and_Richards,3547090,Laurentian_Hills,35,30,10
3547033,Killaloe_Hagarty_and_Richards,3547076,Petawawa,25,15,10
3547033,Killaloe_Hagarty_and_Richards,3547075,Laurentian_Valley,20,15,0
3547033,Killaloe_Hagarty_and_Richards,3547064,Pembroke,70,10,55
3547033,Killaloe_Hagarty_and_Richards,3547035,Bonnechere_Valley,105,45,65
3547033,Killaloe_Hagarty_and_Richards,3547033,Killaloe_Hagarty_and_Richards,130,85,45
3547033,Killaloe_Hagarty_and_Richards,3547030,Madawaska_Valley,225,75,150
3547035,Bonnechere_Valley,3547090,Laurentian_Hills,45,25,20
3547035,Bonnechere_Valley,3547076,Petawawa,65,55,0
3547035,Bonnechere_Valley,3547075,Laurentian_Valley,40,30,10
3547035,Bonnechere_Valley,3547070,North_Algona_Wilberforce,70,40,30
3547035,Bonnechere_Valley,3547064,Pembroke,180,55,125
3547035,Bonnechere_Valley,3547056,Whitewater_Region,60,35,25
3547035,Bonnechere_Valley,3547048,Renfrew,55,30,30
3547035,Bonnechere_Valley,3547035,Bonnechere_Valley,365,160,200
3547035,Bonnechere_Valley,3547033,Killaloe_Hagarty_and_Richards,20,10,15
3547035,Bonnechere_Valley,3547030,Madawaska_Valley,20,10,10
3547035,Bonnechere_Valley,3506008,Ottawa,45,20,15
3547037,Pikwakanagan_(Golden_Lake_39),3547037,Pikwakanagan_(Golden_Lake_39),90,25,65
3547043,Admaston_Bromley,3547064,Pembroke,115,45,70
3547043,Admaston_Bromley,3547056,Whitewater_Region,130,85,40
3547043,Admaston_Bromley,3547048,Renfrew,475,180,290
3547043,Admaston_Bromley,3547043,Admaston_Bromley,85,65,20
3547043,Admaston_Bromley,3547035,Bonnechere_Valley,35,15,25
3547043,Admaston_Bromley,3547008,Greater_Madawaska,25,15,10
3547043,Admaston_Bromley,3547002,Arnprior,60,35,30
3547043,Admaston_Bromley,3506008,Ottawa,65,30,40
3547046,Horton,3547076,Petawawa,25,20,10
3547046,Horton,3547064,Pembroke,35,15,20
3547046,Horton,3547056,Whitewater_Region,95,65,30
3547046,Horton,3547048,Renfrew,600,240,360
3547046,Horton,3547046,Horton,30,20,15
3547046,Horton,3547003,McNab_Braeside,25,15,10
3547046,Horton,3547002,Arnprior,140,85,60
3547046,Horton,3506008,Ottawa,185,100,85
3547048,Renfrew,3547090,Laurentian_Hills,25,15,0
3547048,Renfrew,3547076,Petawawa,30,20,10
3547048,Renfrew,3547075,Laurentian_Valley,20,10,0
3547048,Renfrew,3547064,Pembroke,75,40,35
3547048,Renfrew,3547056,Whitewater_Region,175,125,50
3547048,Renfrew,3547048,Renfrew,1715,680,1035
3547048,Renfrew,3547046,Horton,55,20,30
3547048,Renfrew,3547043,Admaston_Bromley,55,25,35
3547048,Renfrew,3547008,Greater_Madawaska,20,0,10
3547048,Renfrew,3547003,McNab_Braeside,30,20,10
3547048,Renfrew,3547002,Arnprior,220,110,110
3547048,Renfrew,3509030,Mississippi_Mills,20,10,15
3547048,Renfrew,3506008,Ottawa,290,175,115
3547056,Whitewater_Region,3547090,Laurentian_Hills,100,85,20
3547056,Whitewater_Region,3547076,Petawawa,150,105,45
3547056,Whitewater_Region,3547075,Laurentian_Valley,255,145,105
3547056,Whitewater_Region,3547064,Pembroke,620,175,445
3547056,Whitewater_Region,3547056,Whitewater_Region,620,310,310
3547056,Whitewater_Region,3547048,Renfrew,340,130,210
3547056,Whitewater_Region,3547043,Admaston_Bromley,40,30,10
3547056,Whitewater_Region,3547035,Bonnechere_Valley,45,15,35
3547056,Whitewater_Region,3547002,Arnprior,65,35,35
3547056,Whitewater_Region,3506008,Ottawa,85,45,45
3547064,Pembroke,3547096,Deep_River,45,20,25
3547064,Pembroke,3547090,Laurentian_Hills,375,275,100
3547064,Pembroke,3547076,Petawawa,780,510,270
3547064,Pembroke,3547075,Laurentian_Valley,615,360,260
3547064,Pembroke,3547064,Pembroke,2670,965,1700
3547064,Pembroke,3547056,Whitewater_Region,95,35,65
3547064,Pembroke,3547048,Renfrew,40,30,15
3547064,Pembroke,3547002,Arnprior,25,10,15
3547064,Pembroke,3506008,Ottawa,60,35,30
3547070,North_Algona_Wilberforce,3547090,Laurentian_Hills,40,30,15
3547070,North_Algona_Wilberforce,3547076,Petawawa,85,70,25
3547070,North_Algona_Wilberforce,3547075,Laurentian_Valley,105,80,30
3547070,North_Algona_Wilberforce,3547070,North_Algona_Wilberforce,85,50,25
3547070,North_Algona_Wilberforce,3547064,Pembroke,225,50,170
3547070,North_Algona_Wilberforce,3547056,Whitewater_Region,85,55,25
3547070,North_Algona_Wilberforce,3547048,Renfrew,60,10,45
3547070,North_Algona_Wilberforce,3547043,Admaston_Bromley,25,10,15
3547070,North_Algona_Wilberforce,3547035,Bonnechere_Valley,120,40,80
3547070,North_Algona_Wilberforce,3547033,Killaloe_Hagarty_and_Richards,55,30,30
3547070,North_Algona_Wilberforce,3547030,Madawaska_Valley,50,10,45
3547075,Laurentian_Valley,3547096,Deep_River,40,20,20
3547075,Laurentian_Valley,3547090,Laurentian_Hills,430,330,95
3547075,Laurentian_Valley,3547076,Petawawa,595,400,195
3547075,Laurentian_Valley,3547075,Laurentian_Valley,785,415,370
3547075,Laurentian_Valley,3547064,Pembroke,1710,560,1150
3547075,Laurentian_Valley,3547056,Whitewater_Region,125,65,55
3547075,Laurentian_Valley,3547048,Renfrew,20,10,15
3547075,Laurentian_Valley,3547035,Bonnechere_Valley,20,0,20
3547075,Laurentian_Valley,3547033,Killaloe_Hagarty_and_Richards,25,25,10
3547075,Laurentian_Valley,3506008,Ottawa,50,15,30
3547076,Petawawa,3547096,Deep_River,110,20,90
3547076,Petawawa,3547090,Laurentian_Hills,625,380,245
3547076,Petawawa,3547076,Petawawa,5075,3340,1730
3547076,Petawawa,3547075,Laurentian_Valley,335,170,165
3547076,Petawawa,3547064,Pembroke,1125,185,940
3547076,Petawawa,3547056,Whitewater_Region,65,15,45
3547076,Petawawa,3547048,Renfrew,35,10,25
3547076,Petawawa,3510010,Kingston,20,15,10
3547076,Petawawa,3506008,Ottawa,115,60,55
3547090,Laurentian_Hills,3547096,Deep_River,295,100,190
3547090,Laurentian_Hills,3547090,Laurentian_Hills,385,220,160
3547090,Laurentian_Hills,3547076,Petawawa,345,245,100
3547090,Laurentian_Hills,3547075,Laurentian_Valley,30,30,0
3547090,Laurentian_Hills,3547070,North_Algona_Wilberforce,20,0,10
3547090,Laurentian_Hills,3547064,Pembroke,75,20,55
3547096,Deep_River,3547096,Deep_River,600,230,370
3547096,Deep_River,3547090,Laurentian_Hills,660,455,210
3547096,Deep_River,3547076,Petawawa,125,95,30
3547096,Deep_River,3547064,Pembroke,70,10,65
3548001,South_Algonquin,3548001,South_Algonquin,265,145,120
3548001,South_Algonquin,3547030,Madawaska_Valley,25,0,25
3548013,Papineau-Cameron,3548044,North_Bay,85,40,45
3548013,Papineau-Cameron,3548021,Mattawa,180,55,120
3548013,Papineau-Cameron,3548013,Papineau-Cameron,35,15,25
3548019,Mattawan,3548021,Mattawa,25,10,15
3548021,Mattawa,3548044,North_Bay,120,50,70
3548021,Mattawa,3548021,Mattawa,355,110,240
3548022,Calvin,3548044,North_Bay,65,40,25
3548022,Calvin,3548021,Mattawa,20,10,10
3548027,Bonfield,3548055,West_Nipissing_Nipissing_Ouest,25,20,10
3548027,Bonfield,3548044,North_Bay,500,230,275
3548027,Bonfield,3548034,East_Ferris,55,10,45
3548027,Bonfield,3548027,Bonfield,60,20,40
3548027,Bonfield,3548021,Mattawa,20,10,10
3548031,Chisholm,3549066,Callander,20,10,15
3548031,Chisholm,3549060,Powassan,40,10,30
3548031,Chisholm,3548044,North_Bay,245,125,120
3548031,Chisholm,3548034,East_Ferris,25,10,15
3548031,Chisholm,3548031,Chisholm,25,15,10
3548034,East_Ferris,3549066,Callander,70,35,40
3548034,East_Ferris,3548044,North_Bay,1545,720,830
3548034,East_Ferris,3548034,East_Ferris,115,65,50
3548034,East_Ferris,3548021,Mattawa,20,15,10
3548044,North_Bay,3556092,Cochrane_Unorganized_North_Part,35,30,0
3548044,North_Bay,3554020,Temiskaming_Shores,35,20,10
3548044,North_Bay,3553005,Greater_Sudbury_Grand_Sudbury,90,65,25
3548044,North_Bay,3549066,Callander,120,50,70
3548044,North_Bay,3549060,Powassan,145,40,100
3548044,North_Bay,3549056,South_River,35,25,10
3548044,North_Bay,3548094,Nipissing_Unorganized_North_Part,55,35,25
3548044,North_Bay,3548073,Nipissing_10,50,20,35
3548044,North_Bay,3548069,Temagami,25,10,15
3548044,North_Bay,3548055,West_Nipissing_Nipissing_Ouest,305,145,160
3548044,North_Bay,3548044,North_Bay,17960,8050,9910
3548044,North_Bay,3548034,East_Ferris,85,45,35
3548044,North_Bay,3548021,Mattawa,50,35,20
3548044,North_Bay,3525005,Hamilton,20,15,10
3548044,North_Bay,3520005,Toronto,70,25,45
3548044,North_Bay,3519036,Markham,20,10,10
3548044,North_Bay,3506008,Ottawa,40,25,15
3548055,West_Nipissing_Nipissing_Ouest,3553005,Greater_Sudbury_Grand_Sudbury,350,295,60
3548055,West_Nipissing_Nipissing_Ouest,3552013,Markstay-Warren,55,35,20
3548055,West_Nipissing_Nipissing_Ouest,3552001,French_River_Rivière_des_Français,35,20,10
3548055,West_Nipissing_Nipissing_Ouest,3548073,Nipissing_10,50,20,25
3548055,West_Nipissing_Nipissing_Ouest,3548055,West_Nipissing_Nipissing_Ouest,2820,1105,1715
3548055,West_Nipissing_Nipissing_Ouest,3548044,North_Bay,840,355,480
3548069,Temagami,3554020,Temiskaming_Shores,45,15,30
3548069,Temagami,3548069,Temagami,85,30,55
3548072,Bear_Island_1,3548069,Temagami,25,10,20
3548073,Nipissing_10,3548073,Nipissing_10,150,40,110
3548073,Nipissing_10,3548055,West_Nipissing_Nipissing_Ouest,60,25,30
3548073,Nipissing_10,3548044,North_Bay,255,110,145
3548094,Nipissing_Unorganized_North_Part,3548094,Nipissing_Unorganized_North_Part,35,15,20
3548094,Nipissing_Unorganized_North_Part,3548044,North_Bay,395,170,230
3549003,Seguin,3549032,Parry_Sound,715,305,415
3549003,Seguin,3549003,Seguin,305,165,140
3549003,Seguin,3544065,Georgian_Bay,25,20,0
3549003,Seguin,3544053,Muskoka_Lakes,55,35,20
3549003,Seguin,3544042,Huntsville,30,20,10
3549003,Seguin,3544018,Bracebridge,20,10,10
3549003,Seguin,3543042,Barrie,20,10,15
3549003,Seguin,3521005,Mississauga,25,20,10
3549003,Seguin,3520005,Toronto,50,25,25
3549005,The_Archipelago,3549032,Parry_Sound,25,10,15
3549005,The_Archipelago,3549005,The_Archipelago,25,20,10
3549005,The_Archipelago,3544065,Georgian_Bay,25,15,15
3549012,McMurrich_Monteith,3549012,McMurrich_Monteith,30,10,15
3549012,McMurrich_Monteith,3544042,Huntsville,80,50,35
3549012,McMurrich_Monteith,3544018,Bracebridge,20,15,10
3549014,Perry,3549022,Burk's_Falls,35,15,25
3549014,Perry,3549019,Armour,20,10,15
3549014,Perry,3549014,Perry,60,0,60
3549014,Perry,3544042,Huntsville,525,230,295
3549014,Perry,3544018,Bracebridge,35,20,10
3549018,Kearney,3549018,Kearney,35,20,20
3549018,Kearney,3544042,Huntsville,80,50,30
3549019,Armour,3549022,Burk's_Falls,105,30,75
3549019,Armour,3549019,Armour,45,15,30
3549019,Armour,3544042,Huntsville,100,40,60
3549022,Burk's_Falls,3549048,Sundridge,20,0,10
3549022,Burk's_Falls,3549022,Burk's_Falls,110,50,60
3549022,Burk's_Falls,3544042,Huntsville,75,30,50
3549024,Ryerson,3549022,Burk's_Falls,50,20,30
3549024,Ryerson,3544042,Huntsville,75,30,40
3549028,McKellar,3549032,Parry_Sound,175,90,90
3549028,McKellar,3549031,McDougall,30,30,0
3549028,McKellar,3549028,McKellar,60,30,25
3549028,McKellar,3549003,Seguin,25,15,10
3549031,McDougall,3549032,Parry_Sound,735,275,455
3549031,McDougall,3549031,McDougall,110,70,45
3549031,McDougall,3549005,The_Archipelago,20,15,0
3549031,McDougall,3549003,Seguin,30,20,15
3549032,Parry_Sound,3549032,Parry_Sound,1925,820,1110
3549032,Parry_Sound,3549031,McDougall,75,50,20
3549032,Parry_Sound,3549005,The_Archipelago,20,15,10
3549032,Parry_Sound,3549003,Seguin,135,80,55
3549032,Parry_Sound,3543042,Barrie,30,10,15
3549036,Carling,3549036,Carling,25,20,10
3549036,Carling,3549032,Parry_Sound,250,85,160
3549036,Carling,3549031,McDougall,40,35,0
3549036,Carling,3549003,Seguin,30,15,15
3549039,Whitestone,3549039,Whitestone,50,25,30
3549039,Whitestone,3549032,Parry_Sound,105,45,60
3549039,Whitestone,3549003,Seguin,30,15,10
3549043,Magnetawan,3549056,South_River,25,20,0
3549043,Magnetawan,3549048,Sundridge,40,10,35
3549043,Magnetawan,3549043,Magnetawan,85,30,60
3549043,Magnetawan,3549032,Parry_Sound,20,10,15
3549043,Magnetawan,3549022,Burk's_Falls,20,0,15
3549043,Magnetawan,3548044,North_Bay,35,15,20
3549043,Magnetawan,3544042,Huntsville,50,25,20
3549046,Strong,3549056,South_River,35,10,30
3549046,Strong,3549048,Sundridge,165,45,115
3549046,Strong,3549046,Strong,25,25,0
3549046,Strong,3549022,Burk's_Falls,45,30,20
3549046,Strong,3548044,North_Bay,40,10,30
3549046,Strong,3544042,Huntsville,45,30,15
3549048,Sundridge,3549048,Sundridge,130,60,70
3549048,Sundridge,3549046,Strong,20,20,10
3549048,Sundridge,3548044,North_Bay,25,10,15
3549054,Machar,3549056,South_River,55,25,30
3549054,Machar,3549048,Sundridge,55,20,30
3549054,Machar,3549046,Strong,25,20,10
3549056,South_River,3549056,South_River,130,70,60
3549056,South_River,3549048,Sundridge,50,20,25
3549056,South_River,3549046,Strong,25,10,20
